layer,prefill_chunk,kv_prefill,n_decode,kv_decode,decode_q_len,time_us
attention,256,2048,1,1024,1,296.971
attention,256,2048,1,2048,1,297.813
attention,256,2048,1,4096,1,411.136
attention,256,2048,1,8192,1,647.947
attention,256,2048,1,16384,1,1119.73
attention,256,2048,2,16,1,299.254
attention,256,2048,2,32,1,299.456
attention,256,2048,2,64,1,299.328
attention,256,2048,2,128,1,299.573
attention,256,2048,2,256,1,299.062
attention,256,2048,2,512,1,300.533
attention,256,2048,2,1024,1,307.072
attention,256,2048,2,2048,1,423.212
attention,256,2048,2,4096,1,535.927
attention,256,2048,2,8192,1,785.601
attention,256,2048,2,16384,1,1258.71
attention,256,2048,4,16,1,309.888
attention,256,2048,4,32,1,310.262
attention,256,2048,4,64,1,310.209
attention,256,2048,4,128,1,317.098
attention,256,2048,4,256,1,325.291
attention,256,2048,4,512,1,341.547
attention,256,2048,4,1024,1,376.682
attention,256,2048,4,2048,1,432.854
attention,256,2048,4,4096,1,665.462
attention,256,2048,4,8192,1,1133.01
attention,256,2048,4,16384,1,2078.22
attention,256,2048,8,16,1,330.134
attention,256,2048,8,32,1,330.741
attention,256,2048,8,64,1,331.402
attention,256,2048,8,128,1,348.074
attention,256,2048,8,256,1,367.531
attention,256,2048,8,512,1,426.444
attention,256,2048,8,1024,1,510.444
attention,256,2048,8,2048,1,687.958
attention,256,2048,8,4096,1,1026.83
attention,256,2048,8,8192,1,1763.71
attention,256,2048,8,16384,1,3184.55
attention,256,2048,16,16,1,373.249
attention,256,2048,16,32,1,374.039
attention,256,2048,16,64,1,375.008
attention,256,2048,16,128,1,421.749
attention,256,2048,16,256,1,465.227
attention,256,2048,16,512,1,551.51
attention,256,2048,16,1024,1,704.001
attention,256,2048,16,2048,1,976.108
attention,256,2048,16,4096,1,1691.01
attention,256,2048,16,8192,1,3094.98
attention,256,2048,16,16384,1,5941.44
attention,256,2048,32,16,1,467.212
attention,256,2048,32,32,1,468.352
attention,256,2048,32,64,1,473.035
attention,256,2048,32,128,1,555.019
attention,256,2048,32,256,1,638.112
attention,256,2048,32,512,1,794.274
attention,256,2048,32,1024,1,1113.85
attention,256,2048,32,2048,1,1762.03
attention,256,2048,32,4096,1,3073.23
attention,256,2048,32,8192,1,6006.51
attention,256,2048,32,16384,1,11502.2
attention,256,2048,64,16,1,639.468
attention,256,2048,64,32,1,642.092
attention,256,2048,64,64,1,648.651
attention,256,2048,64,128,1,811.5
attention,256,2048,64,256,1,977.345
attention,256,2048,64,512,1,1300.13
attention,256,2048,64,1024,1,1963.42
attention,256,2048,64,2048,1,3255.53
attention,256,2048,64,4096,1,6261.97
attention,256,2048,64,8192,1,13180.2
attention,256,2048,64,16384,1,26877.5
attention,256,2048,128,16,1,978.904
attention,256,2048,128,32,1,985.238
attention,256,2048,128,64,1,998.06
attention,256,2048,128,128,1,1326.13
attention,256,2048,128,256,1,1673.72
attention,256,2048,128,512,1,2374.64
attention,256,2048,128,1024,1,3776
attention,256,2048,128,2048,1,7009.88
attention,256,2048,128,4096,1,24806.1
attention,256,2048,128,8192,1,55023
attention,256,2048,128,16384,1,99490.8
attention,256,4096,0,0,1,531.179
attention,256,4096,1,16,1,531.831
attention,256,4096,1,32,1,532.342
attention,256,4096,1,64,1,533.206
attention,256,4096,1,128,1,531.125
attention,256,4096,1,256,1,532.405
attention,256,4096,1,512,1,532.258
attention,256,4096,1,1024,1,530.337
attention,256,4096,1,2048,1,532.331
attention,256,4096,1,4096,1,532.19
attention,256,4096,1,8192,1,764.981
attention,256,4096,1,16384,1,1236.93
attention,256,4096,2,16,1,534.273
attention,256,4096,2,32,1,534.113
attention,256,4096,2,64,1,534.39
attention,256,4096,2,128,1,533.888
attention,256,4096,2,256,1,534.123
attention,256,4096,2,512,1,533.868
attention,256,4096,2,1024,1,533.824
attention,256,4096,2,2048,1,541.451
attention,256,4096,2,4096,1,776.406
attention,256,4096,2,8192,1,1006.82
attention,256,4096,2,16384,1,1491.79
attention,256,4096,4,16,1,544.427
attention,256,4096,4,32,1,544.939
attention,256,4096,4,64,1,545.077
attention,256,4096,4,128,1,551.863
attention,256,4096,4,256,1,558.7
attention,256,4096,4,512,1,573.258
attention,256,4096,4,1024,1,604.48
attention,256,4096,4,2048,1,671.031
attention,256,4096,4,4096,1,788.662
attention,256,4096,4,8192,1,1256.59
attention,256,4096,4,16384,1,2196.76
attention,256,4096,8,16,1,564.427
attention,256,4096,8,32,1,564.577
attention,256,4096,8,64,1,565.067
attention,256,4096,8,128,1,579.189
attention,256,4096,8,256,1,593.771
attention,256,4096,8,512,1,627.286
attention,256,4096,8,1024,1,743.51
attention,256,4096,8,2048,1,921.355
attention,256,4096,8,4096,1,1277.9
attention,256,4096,8,8192,1,1973.58
attention,256,4096,8,16384,1,3419.72
attention,256,4096,16,16,1,603.637
attention,256,4096,16,32,1,603.647
attention,256,4096,16,64,1,604.748
attention,256,4096,16,128,1,643.339
attention,256,4096,16,256,1,685.28
attention,256,4096,16,512,1,782.946
attention,256,4096,16,1024,1,945.783
attention,256,4096,16,2048,1,1238.07
attention,256,4096,16,4096,1,1802.68
attention,256,4096,16,8192,1,3229.64
attention,256,4096,16,16384,1,6106.28
attention,256,4096,32,16,1,689.505
attention,256,4096,32,32,1,690.486
attention,256,4096,32,64,1,693.153
attention,256,4096,32,128,1,786.337
attention,256,4096,32,256,1,875.627
attention,256,4096,32,512,1,1045
attention,256,4096,32,1024,1,1370.34
attention,256,4096,32,2048,1,2006.74
attention,256,4096,32,4096,1,3304.24
attention,256,4096,32,8192,1,5965.72
attention,256,4096,32,16384,1,15715.1
attention,256,4096,64,16,1,878.614
attention,256,4096,64,32,1,881.579
attention,256,4096,64,64,1,888.268
attention,256,4096,64,128,1,1058.09
attention,256,4096,64,256,1,1226.2
attention,256,4096,64,512,1,1556.42
attention,256,4096,64,1024,1,2221.61
attention,256,4096,64,2048,1,3547.33
attention,256,4096,64,4096,1,6863.31
attention,256,4096,64,8192,1,17663.8
attention,256,4096,64,16384,1,52458.2
attention,256,4096,128,16,1,1231.39
attention,256,4096,128,32,1,1237.85
attention,256,4096,128,64,1,1250.75
attention,256,4096,128,128,1,1583.75
attention,256,4096,128,256,1,1932.54
attention,256,4096,128,512,1,2633.3
attention,256,4096,128,1024,1,4065.2
attention,256,4096,128,2048,1,7257.59
attention,256,4096,128,4096,1,24484.7
attention,256,4096,128,8192,1,64192.7
attention,256,4096,128,16384,1,128767
attention,256,8192,0,0,1,999.851
attention,256,8192,1,16,1,1000.59
attention,256,8192,1,32,1,1000.12
attention,256,8192,1,64,1,1000.76
attention,256,8192,1,128,1,999.968
attention,256,8192,1,256,1,1000
attention,256,8192,1,512,1,1000.36
attention,256,8192,1,1024,1,999.745
attention,256,8192,1,2048,1,1000.53
attention,256,8192,1,4096,1,1001.42
attention,256,8192,1,8192,1,1004.95
attention,256,8192,1,16384,1,1472.05
attention,256,8192,2,16,1,1004.74
attention,256,8192,2,32,1,1003.39
attention,256,8192,2,64,1,1003.78
attention,256,8192,2,128,1,1004.11
attention,256,8192,2,256,1,1003.53
attention,256,8192,2,512,1,1004.95
attention,256,8192,2,1024,1,1003.87
attention,256,8192,2,2048,1,1004.08
attention,256,8192,2,4096,1,1014.38
attention,256,8192,2,8192,1,1481.69
attention,256,8192,2,16384,1,1948.62
attention,256,8192,4,16,1,1013.43
attention,256,8192,4,32,1,1014.01
attention,256,8192,4,64,1,1013.81
attention,256,8192,4,128,1,1021.36
attention,256,8192,4,256,1,1027.83
attention,256,8192,4,512,1,1042.71
attention,256,8192,4,1024,1,1072.69
attention,256,8192,4,2048,1,1133.89
attention,256,8192,4,4096,1,1260.69
attention,256,8192,4,8192,1,1494.48
attention,256,8192,4,16384,1,2439.35
attention,256,8192,8,16,1,1033.13
attention,256,8192,8,32,1,1033.41
attention,256,8192,8,64,1,1034.26
attention,256,8192,8,128,1,1047.93
attention,256,8192,8,256,1,1061.56
attention,256,8192,8,512,1,1091.98
attention,256,8192,8,1024,1,1157.2
attention,256,8192,8,2048,1,1390.92
attention,256,8192,8,4096,1,1745.71
attention,256,8192,8,8192,1,2457.81
attention,256,8192,8,16384,1,3866.26
attention,256,8192,16,16,1,1072.26
attention,256,8192,16,32,1,1073.94
attention,256,8192,16,64,1,1074.36
attention,256,8192,16,128,1,1108.2
attention,256,8192,16,256,1,1146.05
attention,256,8192,16,512,1,1224.11
attention,256,8192,16,1024,1,1396.15
attention,256,8192,16,2048,1,1761.96
attention,256,8192,16,4096,1,2304.92
attention,256,8192,16,8192,1,3461.23
attention,256,8192,16,16384,1,6318.65
attention,256,8192,32,16,1,1151.16
attention,256,8192,32,32,1,1152.65
attention,256,8192,32,64,1,1154.02
attention,256,8192,32,128,1,1234.72
attention,256,8192,32,256,1,1323.78
attention,256,8192,32,512,1,1505.75
attention,256,8192,32,1024,1,1859.12
attention,256,8192,32,2048,1,2507.31
attention,256,8192,32,4096,1,3782.34
attention,256,8192,32,8192,1,6443.44
attention,256,8192,32,16384,1,12972.9
attention,256,8192,64,16,1,1324.32
attention,256,8192,64,32,1,1327.34
attention,256,8192,64,64,1,1332.76
attention,256,8192,64,128,1,1521.2
attention,256,8192,64,256,1,1705.71
attention,256,8192,64,512,1,2047.53
attention,256,8192,64,1024,1,2722.42
attention,256,8192,64,2048,1,4046.56
attention,256,8192,64,4096,1,7003.88
attention,256,8192,64,8192,1,14303.7
attention,256,8192,64,16384,1,48915.5
attention,256,8192,128,16,1,1714.56
attention,256,8192,128,32,1,1720.31
attention,256,8192,128,64,1,1732.4
attention,256,8192,128,128,1,2080.31
attention,256,8192,128,256,1,2429.88
attention,256,8192,128,512,1,3149.9
attention,256,8192,128,1024,1,4566.47
attention,256,8192,128,2048,1,7558.29
attention,256,8192,128,4096,1,25503.4
attention,256,8192,128,8192,1,48767.7
attention,256,8192,128,16384,1,128353
attention,256,16384,0,0,1,1944.42
attention,256,16384,1,16,1,1943.54
attention,256,16384,1,32,1,1944.02
attention,256,16384,1,64,1,1944.17
attention,256,16384,1,128,1,1943.78
attention,256,16384,1,256,1,1943.59
attention,256,16384,1,512,1,1943.88
attention,256,16384,1,1024,1,1943.12
attention,256,16384,1,2048,1,1943.76
attention,256,16384,1,4096,1,1944.16
attention,256,16384,1,8192,1,1945.34
attention,256,16384,1,16384,1,1954.12
attention,256,16384,2,16,1,1946.74
attention,256,16384,2,32,1,1947.4
attention,256,16384,2,64,1,1946.85
attention,256,16384,2,128,1,1946.73
attention,256,16384,2,256,1,1946.77
attention,256,16384,2,512,1,1946.65
attention,256,16384,2,1024,1,1946.86
attention,256,16384,2,2048,1,1947.02
attention,256,16384,2,4096,1,1946.64
attention,256,16384,2,8192,1,1959.95
attention,256,16384,2,16384,1,2898.89
attention,256,16384,4,16,1,1957.54
attention,256,16384,4,32,1,1957.02
attention,256,16384,4,64,1,1958.43
attention,256,16384,4,128,1,1964.66
attention,256,16384,4,256,1,1972.88
attention,256,16384,4,512,1,1986.45
attention,256,16384,4,1024,1,2016.87
attention,256,16384,4,2048,1,2075.26
attention,256,16384,4,4096,1,2195.97
attention,256,16384,4,8192,1,2445.48
attention,256,16384,4,16384,1,2916.2
attention,256,16384,8,16,1,1975.55
attention,256,16384,8,32,1,1975.55
attention,256,16384,8,64,1,1976.89
attention,256,16384,8,128,1,1991.3
attention,256,16384,8,256,1,2005.69
attention,256,16384,8,512,1,2034.8
attention,256,16384,8,1024,1,2094.92
attention,256,16384,8,2048,1,2215.94
attention,256,16384,8,4096,1,2688.39
attention,256,16384,8,8192,1,3396.51
attention,256,16384,8,16384,1,4821.36
attention,256,16384,16,16,1,2014.23
attention,256,16384,16,32,1,2015.21
attention,256,16384,16,64,1,2017.09
attention,256,16384,16,128,1,2051.41
attention,256,16384,16,256,1,2086.3
attention,256,16384,16,512,1,2158.56
attention,256,16384,16,1024,1,2314.36
attention,256,16384,16,2048,1,2622.97
attention,256,16384,16,4096,1,3411.67
attention,256,16384,16,8192,1,4445.58
attention,256,16384,16,16384,1,6779.55
attention,256,16384,32,16,1,2090.66
attention,256,16384,32,32,1,2094.64
attention,256,16384,32,64,1,2095.68
attention,256,16384,32,128,1,2166.38
attention,256,16384,32,256,1,2242.32
attention,256,16384,32,512,1,2399.09
attention,256,16384,32,1024,1,2765.88
attention,256,16384,32,2048,1,3455.31
attention,256,16384,32,4096,1,4760.33
attention,256,16384,32,8192,1,7460.22
attention,256,16384,32,16384,1,12709
attention,256,16384,64,16,1,2247.35
attention,256,16384,64,32,1,2249.25
attention,256,16384,64,64,1,2254.19
attention,256,16384,64,128,1,2416.63
attention,256,16384,64,256,1,2594.78
attention,256,16384,64,512,1,2974.36
attention,256,16384,64,1024,1,3693.17
attention,256,16384,64,2048,1,5044.37
attention,256,16384,64,4096,1,8088.82
attention,256,16384,64,8192,1,14838.6
attention,256,16384,64,16384,1,28257.8
attention,256,16384,128,16,1,2606.68
attention,256,16384,128,32,1,2616.93
attention,256,16384,128,64,1,2630.23
attention,256,16384,128,128,1,3008.64
attention,256,16384,128,256,1,3387.49
attention,256,16384,128,512,1,4124.27
attention,256,16384,128,1024,1,5576.54
attention,256,16384,128,2048,1,9238.78
attention,256,16384,128,4096,1,27591.6
attention,256,16384,128,8192,1,50799.1
attention,256,16384,128,16384,1,97348.5
attention,512,0,0,0,1,112.107
attention,512,0,1,16,1,115.989
attention,512,0,1,32,1,116.181
attention,512,0,1,64,1,116.319
attention,512,0,1,128,1,119.445
attention,512,0,1,256,1,120.854
attention,512,0,1,512,1,128.897
attention,512,0,1,1024,1,163.871
attention,512,0,1,2048,1,226.891
attention,512,0,1,4096,1,344.223
attention,512,0,1,8192,1,580.832
attention,512,0,1,16384,1,1052.69
attention,512,0,2,16,1,122.88
attention,512,0,2,32,1,122.902
attention,512,0,2,64,1,123.797
attention,512,0,2,128,1,127.904
attention,512,0,2,256,1,132.586
attention,512,0,2,512,1,144.917
attention,512,0,2,1024,1,191.232
attention,512,0,2,2048,1,273.941
attention,512,0,2,4096,1,392.555
attention,512,0,2,8192,1,628.854
attention,512,0,2,16384,1,1103.64
attention,512,0,4,16,1,136.652
attention,512,0,4,32,1,137.013
attention,512,0,4,64,1,137.792
attention,512,0,4,128,1,146.058
attention,512,0,4,256,1,155.446
attention,512,0,4,512,1,178.187
attention,512,0,4,1024,1,240.159
attention,512,0,4,2048,1,354.166
attention,512,0,4,4096,1,583.105
attention,512,0,4,8192,1,1054.36
attention,512,0,4,16384,1,2001.78
attention,512,0,8,16,1,165.77
attention,512,0,8,32,1,166.208
attention,512,0,8,64,1,166.283
attention,512,0,8,128,1,185.11
attention,512,0,8,256,1,205.025
attention,512,0,8,512,1,245.879
attention,512,0,8,1024,1,346.869
attention,512,0,8,2048,1,545.014
attention,512,0,8,4096,1,899.499
attention,512,0,8,8192,1,1608.91
attention,512,0,8,16384,1,3031.25
attention,512,0,16,16,1,218.827
attention,512,0,16,32,1,218.987
attention,512,0,16,64,1,222.325
attention,512,0,16,128,1,258.764
attention,512,0,16,256,1,298.497
attention,512,0,16,512,1,379.712
attention,512,0,16,1024,1,559.531
attention,512,0,16,2048,1,912.055
attention,512,0,16,4096,1,1617.85
attention,512,0,16,8192,1,3039.97
attention,512,0,16,16384,1,5887.89
attention,512,0,32,16,1,323.564
attention,512,0,32,32,1,325.365
attention,512,0,32,64,1,328.032
attention,512,0,32,128,1,406.464
attention,512,0,32,256,1,487.221
attention,512,0,32,512,1,647.148
attention,512,0,32,1024,1,989.676
attention,512,0,32,2048,1,1670.53
attention,512,0,32,4096,1,3004.8
attention,512,0,32,8192,1,5653.63
attention,512,0,32,16384,1,11028.6
attention,512,0,64,16,1,533.781
attention,512,0,64,32,1,537.205
attention,512,0,64,64,1,543.467
attention,512,0,64,128,1,701.889
attention,512,0,64,256,1,867.276
attention,512,0,64,512,1,1191.62
attention,512,0,64,1024,1,1874.36
attention,512,0,64,2048,1,3225.39
attention,512,0,64,4096,1,6318.62
attention,512,0,64,8192,1,13040.7
attention,512,0,64,16384,1,25654.3
attention,512,0,128,16,1,954.849
attention,512,0,128,32,1,959.521
attention,512,0,128,64,1,971.969
attention,512,0,128,128,1,1299.74
attention,512,0,128,256,1,1643.42
attention,512,0,128,512,1,2351.22
attention,512,0,128,1024,1,3795.79
attention,512,0,128,2048,1,6702.41
attention,512,0,128,4096,1,23620.3
attention,512,0,128,8192,1,46994.9
attention,512,0,128,16384,1,93744.6
attention,512,16,0,0,1,125.12
attention,512,16,1,16,1,129.717
attention,512,16,1,32,1,129.76
attention,512,16,1,64,1,129.952
attention,512,16,1,128,1,132.043
attention,512,16,1,256,1,134.283
attention,512,16,1,512,1,138.998
attention,512,16,1,1024,1,173.142
attention,512,16,1,2048,1,237.228
attention,512,16,1,4096,1,355.627
attention,512,16,1,8192,1,591.446
attention,512,16,1,16384,1,1063.07
attention,512,16,2,16,1,137.066
attention,512,16,2,32,1,137.505
attention,512,16,2,64,1,137.269
attention,512,16,2,128,1,141.867
attention,512,16,2,256,1,146.262
attention,512,16,2,512,1,154.923
attention,512,16,2,1024,1,198.453
attention,512,16,2,2048,1,283.478
attention,512,16,2,4096,1,408.353
attention,512,16,2,8192,1,645.09
attention,512,16,2,16384,1,1119.53
attention,512,16,4,16,1,151.306
attention,512,16,4,32,1,151.404
attention,512,16,4,64,1,152.074
attention,512,16,4,128,1,160.501
attention,512,16,4,256,1,169.963
attention,512,16,4,512,1,188.235
attention,512,16,4,1024,1,248.789
attention,512,16,4,2048,1,364.396
attention,512,16,4,4096,1,593.1
attention,512,16,4,8192,1,1063.01
attention,512,16,4,16384,1,2010.11
attention,512,16,8,16,1,180.427
attention,512,16,8,32,1,180.288
attention,512,16,8,64,1,181.92
attention,512,16,8,128,1,199.551
attention,512,16,8,256,1,219.711
attention,512,16,8,512,1,256.512
attention,512,16,8,1024,1,356.533
attention,512,16,8,2048,1,553.515
attention,512,16,8,4096,1,913.142
attention,512,16,8,8192,1,1622.2
attention,512,16,8,16384,1,3045.07
attention,512,16,16,16,1,234.645
attention,512,16,16,32,1,234.551
attention,512,16,16,64,1,236.224
attention,512,16,16,128,1,274.336
attention,512,16,16,256,1,313.409
attention,512,16,16,512,1,391.061
attention,512,16,16,1024,1,571.265
attention,512,16,16,2048,1,922.455
attention,512,16,16,4096,1,1626.19
attention,512,16,16,8192,1,3049.87
attention,512,16,16,16384,1,5894.12
attention,512,16,32,16,1,340.128
attention,512,16,32,32,1,340.31
attention,512,16,32,64,1,344.288
attention,512,16,32,128,1,421.45
attention,512,16,32,256,1,501.207
attention,512,16,32,512,1,656.866
attention,512,16,32,1024,1,999.605
attention,512,16,32,2048,1,1682.27
attention,512,16,32,4096,1,3018.76
attention,512,16,32,8192,1,5665.73
attention,512,16,32,16384,1,11039.3
attention,512,16,64,16,1,551.926
attention,512,16,64,32,1,553.206
attention,512,16,64,64,1,560.054
attention,512,16,64,128,1,719.115
attention,512,16,64,256,1,881.153
attention,512,16,64,512,1,1204.26
attention,512,16,64,1024,1,1886.8
attention,512,16,64,2048,1,3234.43
attention,512,16,64,4096,1,6327.21
attention,512,16,64,8192,1,13036.1
attention,512,16,64,16384,1,25651.6
attention,512,16,128,16,1,970.391
attention,512,16,128,32,1,979.864
attention,512,16,128,64,1,993.025
attention,512,16,128,128,1,1310.08
attention,512,16,128,256,1,1654.75
attention,512,16,128,512,1,2361.75
attention,512,16,128,1024,1,3804.64
attention,512,16,128,2048,1,6714.05
attention,512,16,128,4096,1,23621.2
attention,512,16,128,8192,1,46993.5
attention,512,16,128,16384,1,93743.1
attention,512,32,0,0,1,125.291
attention,512,32,1,16,1,130.016
attention,512,32,1,32,1,130.048
attention,512,32,1,64,1,130.379
attention,512,32,1,128,1,132.693
attention,512,32,1,256,1,133.984
attention,512,32,1,512,1,138.678
attention,512,32,1,1024,1,173.194
attention,512,32,1,2048,1,238.059
attention,512,32,1,4096,1,356.908
attention,512,32,1,8192,1,591.446
attention,512,32,1,16384,1,1064.47
attention,512,32,2,16,1,137.526
attention,512,32,2,32,1,136.948
attention,512,32,2,64,1,138.134
attention,512,32,2,128,1,142.635
attention,512,32,2,256,1,147.2
attention,512,32,2,512,1,155.125
attention,512,32,2,1024,1,199.649
attention,512,32,2,2048,1,283.594
attention,512,32,2,4096,1,409.281
attention,512,32,2,8192,1,646.507
attention,512,32,2,16384,1,1118.81
attention,512,32,4,16,1,151.617
attention,512,32,4,32,1,151.169
attention,512,32,4,64,1,152.321
attention,512,32,4,128,1,161.941
attention,512,32,4,256,1,170.891
attention,512,32,4,512,1,188.469
attention,512,32,4,1024,1,248.886
attention,512,32,4,2048,1,365.975
attention,512,32,4,4096,1,591.691
attention,512,32,4,8192,1,1064.53
attention,512,32,4,16384,1,2010.62
attention,512,32,8,16,1,180.608
attention,512,32,8,32,1,180.01
attention,512,32,8,64,1,181.707
attention,512,32,8,128,1,199.819
attention,512,32,8,256,1,220.235
attention,512,32,8,512,1,257.259
attention,512,32,8,1024,1,355.82
attention,512,32,8,2048,1,553.493
attention,512,32,8,4096,1,914.539
attention,512,32,8,8192,1,1623.37
attention,512,32,8,16384,1,3045.8
attention,512,32,16,16,1,234.827
attention,512,32,16,32,1,234.784
attention,512,32,16,64,1,237.526
attention,512,32,16,128,1,274.422
attention,512,32,16,256,1,313.409
attention,512,32,16,512,1,389.973
attention,512,32,16,1024,1,569.889
attention,512,32,16,2048,1,922.071
attention,512,32,16,4096,1,1627.84
attention,512,32,16,8192,1,3050.11
attention,512,32,16,16384,1,5894.84
attention,512,32,32,16,1,338.731
attention,512,32,32,32,1,341.739
attention,512,32,32,64,1,345.045
attention,512,32,32,128,1,422.965
attention,512,32,32,256,1,501.717
attention,512,32,32,512,1,658.689
attention,512,32,32,1024,1,1000.25
attention,512,32,32,2048,1,1680.8
attention,512,32,32,4096,1,3018.78
attention,512,32,32,8192,1,5665.08
attention,512,32,32,16384,1,11037.8
attention,512,32,64,16,1,550.081
attention,512,32,64,32,1,555.264
attention,512,32,64,64,1,558.859
attention,512,32,64,128,1,717.867
attention,512,32,64,256,1,880.054
attention,512,32,64,512,1,1201.91
attention,512,32,64,1024,1,1884.17
attention,512,32,64,2048,1,3238.21
attention,512,32,64,4096,1,6326.62
attention,512,32,64,8192,1,13038.4
attention,512,32,64,16384,1,25653.3
attention,512,32,128,16,1,970.721
attention,512,32,128,32,1,975.394
attention,512,32,128,64,1,988.247
attention,512,32,128,128,1,1310.21
attention,512,32,128,256,1,1656.76
attention,512,32,128,512,1,2362.3
attention,512,32,128,1024,1,3805.15
attention,512,32,128,2048,1,6713.78
attention,512,32,128,4096,1,23620.7
attention,512,32,128,8192,1,46999.7
attention,512,32,128,16384,1,93746
attention,512,64,0,0,1,125.985
attention,512,64,1,16,1,130.634
attention,512,64,1,32,1,130.626
attention,512,64,1,64,1,130.806
attention,512,64,1,128,1,132.48
attention,512,64,1,256,1,134.539
attention,512,64,1,512,1,139.541
attention,512,64,1,1024,1,173.398
attention,512,64,1,2048,1,238.422
attention,512,64,1,4096,1,356.181
attention,512,64,1,8192,1,591.626
attention,512,64,1,16384,1,1063.57
attention,512,64,2,16,1,137.793
attention,512,64,2,32,1,137.248
attention,512,64,2,64,1,137.739
attention,512,64,2,128,1,142.208
attention,512,64,2,256,1,147.628
attention,512,64,2,512,1,155.499
attention,512,64,2,1024,1,200.544
attention,512,64,2,2048,1,282.965
attention,512,64,2,4096,1,408.682
attention,512,64,2,8192,1,646.614
attention,512,64,2,16384,1,1117.69
attention,512,64,4,16,1,151.818
attention,512,64,4,32,1,151.809
attention,512,64,4,64,1,152.331
attention,512,64,4,128,1,161.771
attention,512,64,4,256,1,171.029
attention,512,64,4,512,1,188.949
attention,512,64,4,1024,1,249.239
attention,512,64,4,2048,1,365.206
attention,512,64,4,4096,1,592.171
attention,512,64,4,8192,1,1062.77
attention,512,64,4,16384,1,2009.89
attention,512,64,8,16,1,181.653
attention,512,64,8,32,1,181.59
attention,512,64,8,64,1,181.717
attention,512,64,8,128,1,201.728
attention,512,64,8,256,1,219.543
attention,512,64,8,512,1,257.302
attention,512,64,8,1024,1,357.184
attention,512,64,8,2048,1,553.686
attention,512,64,8,4096,1,913.793
attention,512,64,8,8192,1,1624.11
attention,512,64,8,16384,1,3044.77
attention,512,64,16,16,1,234.944
attention,512,64,16,32,1,235.359
attention,512,64,16,64,1,236.588
attention,512,64,16,128,1,274.389
attention,512,64,16,256,1,314.091
attention,512,64,16,512,1,389.813
attention,512,64,16,1024,1,569.292
attention,512,64,16,2048,1,921.761
attention,512,64,16,4096,1,1626.19
attention,512,64,16,8192,1,3050.68
attention,512,64,16,16384,1,5896.85
attention,512,64,32,16,1,339.36
attention,512,64,32,32,1,340.458
attention,512,64,32,64,1,344.663
attention,512,64,32,128,1,421.941
attention,512,64,32,256,1,502.028
attention,512,64,32,512,1,657.75
attention,512,64,32,1024,1,999.809
attention,512,64,32,2048,1,1680.07
attention,512,64,32,4096,1,3019.05
attention,512,64,32,8192,1,5663.16
attention,512,64,32,16384,1,11036.7
attention,512,64,64,16,1,552.459
attention,512,64,64,32,1,554.987
attention,512,64,64,64,1,559.319
attention,512,64,64,128,1,718.123
attention,512,64,64,256,1,881.345
attention,512,64,64,512,1,1203.24
attention,512,64,64,1024,1,1883.65
attention,512,64,64,2048,1,3235.3
attention,512,64,64,4096,1,6326.01
attention,512,64,64,8192,1,13039.5
attention,512,64,64,16384,1,25655.7
attention,512,64,128,16,1,970.561
attention,512,64,128,32,1,976.129
attention,512,64,128,64,1,988.395
attention,512,64,128,128,1,1311.67
attention,512,64,128,256,1,1655.47
attention,512,64,128,512,1,2364.42
attention,512,64,128,1024,1,3802.39
attention,512,64,128,2048,1,6712.85
attention,512,64,128,4096,1,23622.9
attention,512,64,128,8192,1,47001.5
attention,512,64,128,16384,1,93749.3
attention,512,128,0,0,1,136.001
attention,512,128,1,16,1,140.843
attention,512,128,1,32,1,141.023
attention,512,128,1,64,1,141.878
attention,512,128,1,128,1,143.648
attention,512,128,1,256,1,145.728
attention,512,128,1,512,1,150.038
attention,512,128,1,1024,1,186.87
attention,512,128,1,2048,1,251.349
attention,512,128,1,4096,1,368.555
attention,512,128,1,8192,1,606.027
attention,512,128,1,16384,1,1075.79
attention,512,128,2,16,1,147.509
attention,512,128,2,32,1,147.573
attention,512,128,2,64,1,147.819
attention,512,128,2,128,1,152.736
attention,512,128,2,256,1,158.763
attention,512,128,2,512,1,167.787
attention,512,128,2,1024,1,208.437
attention,512,128,2,2048,1,290.838
attention,512,128,2,4096,1,426.635
attention,512,128,2,8192,1,662.774
attention,512,128,2,16384,1,1138.3
attention,512,128,4,16,1,161.644
attention,512,128,4,32,1,162.017
attention,512,128,4,64,1,162.443
attention,512,128,4,128,1,172.597
attention,512,128,4,256,1,182.069
attention,512,128,4,512,1,198.859
attention,512,128,4,1024,1,263.136
attention,512,128,4,2048,1,378.049
attention,512,128,4,4096,1,602.198
attention,512,128,4,8192,1,1073.95
attention,512,128,4,16384,1,2017.43
attention,512,128,8,16,1,191.307
attention,512,128,8,32,1,192.331
attention,512,128,8,64,1,192.139
attention,512,128,8,128,1,211.648
attention,512,128,8,256,1,230.603
attention,512,128,8,512,1,268.277
attention,512,128,8,1024,1,366.869
attention,512,128,8,2048,1,562.796
attention,512,128,8,4096,1,928.258
attention,512,128,8,8192,1,1638.7
attention,512,128,8,16384,1,3061.93
attention,512,128,16,16,1,244.832
attention,512,128,16,32,1,245.781
attention,512,128,16,64,1,247.03
attention,512,128,16,128,1,286.593
attention,512,128,16,256,1,325.558
attention,512,128,16,512,1,401.334
attention,512,128,16,1024,1,579.788
attention,512,128,16,2048,1,934.924
attention,512,128,16,4096,1,1635.58
attention,512,128,16,8192,1,3056.78
