layer,prefill_chunk,kv_prefill,n_decode,kv_decode,decode_q_len,time_us
attention,2048,128,8,2048,1,28316.8
attention,2048,128,8,4096,1,28271.7
attention,2048,128,8,8192,1,28285.9
attention,2048,128,8,16384,1,28344.7
attention,2048,128,16,16,1,28826.7
attention,2048,128,16,32,1,28831.7
attention,2048,128,16,64,1,28845.3
attention,2048,128,16,128,1,28789
attention,2048,128,16,256,1,28841.6
attention,2048,128,16,512,1,28627.2
attention,2048,128,16,1024,1,28570.4
attention,2048,128,16,2048,1,28412.4
attention,2048,128,16,4096,1,28381.5
attention,2048,128,16,8192,1,28430.2
attention,2048,128,16,16384,1,28413.5
attention,2048,128,32,16,1,29214.6
attention,2048,128,32,32,1,29205.7
attention,2048,128,32,64,1,29176
attention,2048,128,32,128,1,29246.5
attention,2048,128,32,256,1,29067.6
attention,2048,128,32,512,1,28891.5
attention,2048,128,32,1024,1,28620
attention,2048,128,32,2048,1,28142.6
attention,2048,128,32,4096,1,28152.8
attention,2048,128,32,8192,1,28110.3
attention,2048,128,32,16384,1,28121.7
attention,2048,128,64,16,1,29819.1
attention,2048,128,64,32,1,29891.9
attention,2048,128,64,64,1,29960.2
attention,2048,128,64,128,1,29993.1
attention,2048,128,64,256,1,29915.7
attention,2048,128,64,512,1,29568.8
attention,2048,128,64,1024,1,29166.5
attention,2048,128,64,2048,1,28261.7
attention,2048,128,64,4096,1,28273.6
attention,2048,128,64,8192,1,28316.8
attention,2048,128,64,16384,1,28261.6
attention,2048,128,128,16,1,31666.6
attention,2048,128,128,32,1,31675.6
attention,2048,128,128,64,1,31658.4
attention,2048,128,128,128,1,31593.3
attention,2048,128,128,256,1,31107.5
attention,2048,128,128,512,1,30706.3
attention,2048,128,128,1024,1,30059.4
attention,2048,128,128,2048,1,28405.9
attention,2048,128,128,4096,1,28433.6
attention,2048,128,128,8192,1,28383.9
attention,2048,128,128,16384,1,28364.2
attention,2048,256,0,0,1,26155.7
attention,2048,256,1,16,1,26243
attention,2048,256,1,32,1,26213.5
attention,2048,256,1,64,1,26204
attention,2048,256,1,128,1,26182.7
attention,2048,256,1,256,1,26185.4
attention,2048,256,1,512,1,26127.1
attention,2048,256,1,1024,1,26171.5
attention,2048,256,1,2048,1,26204.5
attention,2048,256,1,4096,1,26216.1
attention,2048,256,1,8192,1,26212.3
attention,2048,256,1,16384,1,26169
attention,2048,256,2,16,1,26176.8
attention,2048,256,2,32,1,26196.4
attention,2048,256,2,64,1,26126.9
attention,2048,256,2,128,1,26223.2
attention,2048,256,2,256,1,26218.2
attention,2048,256,2,512,1,26130
attention,2048,256,2,1024,1,26176.6
attention,2048,256,2,2048,1,26124.4
attention,2048,256,2,4096,1,26152
attention,2048,256,2,8192,1,26161.2
attention,2048,256,2,16384,1,26146.8
attention,2048,256,4,16,1,26267.7
attention,2048,256,4,32,1,26316.8
attention,2048,256,4,64,1,26243.6
attention,2048,256,4,128,1,26317.8
attention,2048,256,4,256,1,26300.6
attention,2048,256,4,512,1,26298.5
attention,2048,256,4,1024,1,26202
attention,2048,256,4,2048,1,26206.5
attention,2048,256,4,4096,1,26128
attention,2048,256,4,8192,1,26140.2
attention,2048,256,4,16384,1,26166.8
attention,2048,256,8,16,1,26420.8
attention,2048,256,8,32,1,26401.8
attention,2048,256,8,64,1,26386.4
attention,2048,256,8,128,1,26424
attention,2048,256,8,256,1,26484.6
attention,2048,256,8,512,1,26429.1
attention,2048,256,8,1024,1,26410.6
attention,2048,256,8,2048,1,26156.3
attention,2048,256,8,4096,1,26254.9
attention,2048,256,8,8192,1,26254.4
attention,2048,256,8,16384,1,26226.8
attention,2048,256,16,16,1,26645.9
attention,2048,256,16,32,1,26654.2
attention,2048,256,16,64,1,26623.4
attention,2048,256,16,128,1,26680.9
attention,2048,256,16,256,1,26688.8
attention,2048,256,16,512,1,26504.4
attention,2048,256,16,1024,1,26412.4
attention,2048,256,16,2048,1,26297.9
attention,2048,256,16,4096,1,26265
attention,2048,256,16,8192,1,26208.9
attention,2048,256,16,16384,1,26316.1
attention,2048,256,32,16,1,27064.3
attention,2048,256,32,32,1,26996.6
attention,2048,256,32,64,1,27062.2
attention,2048,256,32,128,1,27084.7
attention,2048,256,32,256,1,27034.6
attention,2048,256,32,512,1,26714.7
attention,2048,256,32,1024,1,26546.1
attention,2048,256,32,2048,1,26205.4
attention,2048,256,32,4096,1,26247.8
attention,2048,256,32,8192,1,26197.5
attention,2048,256,32,16384,1,26269.2
attention,2048,256,64,16,1,27301.2
attention,2048,256,64,32,1,27413.9
attention,2048,256,64,64,1,27507.4
attention,2048,256,64,128,1,27471.2
attention,2048,256,64,256,1,27653.6
attention,2048,256,64,512,1,27220.2
attention,2048,256,64,1024,1,26903.5
attention,2048,256,64,2048,1,26129.1
attention,2048,256,64,4096,1,26116.4
attention,2048,256,64,8192,1,26143.4
attention,2048,256,64,16384,1,26085.7
attention,2048,256,128,16,1,29557.1
attention,2048,256,128,32,1,29584.5
attention,2048,256,128,64,1,29475
attention,2048,256,128,128,1,29342
attention,2048,256,128,256,1,29177.6
attention,2048,256,128,512,1,28587.5
attention,2048,256,128,1024,1,27836.8
attention,2048,256,128,2048,1,26259.7
attention,2048,256,128,4096,1,26275.3
attention,2048,256,128,8192,1,26322.6
attention,2048,256,128,16384,1,26230.4
attention,2048,512,0,0,1,22652.4
attention,2048,512,1,16,1,22645.9
attention,2048,512,1,32,1,22688.7
attention,2048,512,1,64,1,22630.8
attention,2048,512,1,128,1,22693.3
attention,2048,512,1,256,1,22678.8
attention,2048,512,1,512,1,22687.7
attention,2048,512,1,1024,1,22682.1
attention,2048,512,1,2048,1,22664.1
attention,2048,512,1,4096,1,22616.2
attention,2048,512,1,8192,1,22655.5
attention,2048,512,1,16384,1,22641.9
attention,2048,512,2,16,1,22703.4
attention,2048,512,2,32,1,22734.1
attention,2048,512,2,64,1,22750.9
attention,2048,512,2,128,1,22725.8
attention,2048,512,2,256,1,22694.8
attention,2048,512,2,512,1,22634.7
attention,2048,512,2,1024,1,22679.7
attention,2048,512,2,2048,1,22636.9
attention,2048,512,2,4096,1,22686.2
attention,2048,512,2,8192,1,22550.9
attention,2048,512,2,16384,1,22683.8
attention,2048,512,4,16,1,22717.6
attention,2048,512,4,32,1,22723.6
attention,2048,512,4,64,1,22720.3
attention,2048,512,4,128,1,22669.6
attention,2048,512,4,256,1,22708.1
attention,2048,512,4,512,1,22716.4
attention,2048,512,4,1024,1,22684.8
attention,2048,512,4,2048,1,22621
attention,2048,512,4,4096,1,22614.4
attention,2048,512,4,8192,1,22548.1
attention,2048,512,4,16384,1,22559.8
attention,2048,512,8,16,1,22791.9
attention,2048,512,8,32,1,22827.2
attention,2048,512,8,64,1,22733
attention,2048,512,8,128,1,22788.1
attention,2048,512,8,256,1,22823.8
attention,2048,512,8,512,1,22792.5
attention,2048,512,8,1024,1,22772.6
attention,2048,512,8,2048,1,22675.9
attention,2048,512,8,4096,1,22686.2
attention,2048,512,8,8192,1,22682.7
attention,2048,512,8,16384,1,22623.6
attention,2048,512,16,16,1,22885.3
attention,2048,512,16,32,1,22883.8
attention,2048,512,16,64,1,22884.9
attention,2048,512,16,128,1,22905.5
attention,2048,512,16,256,1,22888.2
attention,2048,512,16,512,1,22943.7
attention,2048,512,16,1024,1,22824.3
attention,2048,512,16,2048,1,22671.1
attention,2048,512,16,4096,1,22625.5
attention,2048,512,16,8192,1,22578.3
attention,2048,512,16,16384,1,22695
attention,2048,512,32,16,1,23389.3
attention,2048,512,32,32,1,23399.2
attention,2048,512,32,64,1,23386.4
attention,2048,512,32,128,1,23423.2
attention,2048,512,32,256,1,23394.4
attention,2048,512,32,512,1,23284.2
attention,2048,512,32,1024,1,22762
attention,2048,512,32,2048,1,22290.2
attention,2048,512,32,4096,1,22265.9
attention,2048,512,32,8192,1,22255.8
attention,2048,512,32,16384,1,22292.5
attention,2048,512,64,16,1,23499.4
attention,2048,512,64,32,1,23455.9
attention,2048,512,64,64,1,23351.3
attention,2048,512,64,128,1,23402.1
attention,2048,512,64,256,1,23462.4
attention,2048,512,64,512,1,23770.5
attention,2048,512,64,1024,1,23090.7
attention,2048,512,64,2048,1,22340.8
attention,2048,512,64,4096,1,22328
attention,2048,512,64,8192,1,22383.7
attention,2048,512,64,16384,1,22340.8
attention,2048,512,128,16,1,25721.3
attention,2048,512,128,32,1,25597.6
attention,2048,512,128,64,1,25578.6
attention,2048,512,128,128,1,25576.9
attention,2048,512,128,256,1,25430.2
attention,2048,512,128,512,1,25147.5
attention,2048,512,128,1024,1,24074.7
attention,2048,512,128,2048,1,22535.7
attention,2048,512,128,4096,1,22604.8
attention,2048,512,128,8192,1,22508
attention,2048,512,128,16384,1,22552.5
attention,2048,1024,0,0,1,17536.4
attention,2048,1024,1,16,1,17653.3
attention,2048,1024,1,32,1,17672.3
attention,2048,1024,1,64,1,17691
attention,2048,1024,1,128,1,17663.6
attention,2048,1024,1,256,1,17630.3
attention,2048,1024,1,512,1,17642.9
attention,2048,1024,1,1024,1,17634.3
attention,2048,1024,1,2048,1,17645.1
attention,2048,1024,1,4096,1,17634.6
attention,2048,1024,1,8192,1,17628.7
attention,2048,1024,1,16384,1,17674.2
attention,2048,1024,2,16,1,17635.1
attention,2048,1024,2,32,1,17694.4
attention,2048,1024,2,64,1,17713.9
attention,2048,1024,2,128,1,17677
attention,2048,1024,2,256,1,17675
attention,2048,1024,2,512,1,17694.4
attention,2048,1024,2,1024,1,17689.6
attention,2048,1024,2,2048,1,17523.5
attention,2048,1024,2,4096,1,17540.7
attention,2048,1024,2,8192,1,17564
attention,2048,1024,2,16384,1,17549.4
attention,2048,1024,4,16,1,17761.7
attention,2048,1024,4,32,1,17706.5
attention,2048,1024,4,64,1,17735.6
attention,2048,1024,4,128,1,17743.8
attention,2048,1024,4,256,1,17770.6
attention,2048,1024,4,512,1,17732.1
attention,2048,1024,4,1024,1,17742.2
attention,2048,1024,4,2048,1,17586.3
attention,2048,1024,4,4096,1,17589.5
attention,2048,1024,4,8192,1,17619.8
attention,2048,1024,4,16384,1,17626.3
attention,2048,1024,8,16,1,17781.4
attention,2048,1024,8,32,1,17795.3
attention,2048,1024,8,64,1,17838.2
attention,2048,1024,8,128,1,17842.3
attention,2048,1024,8,256,1,17761.2
attention,2048,1024,8,512,1,17811.2
attention,2048,1024,8,1024,1,17801.7
attention,2048,1024,8,2048,1,17671.6
attention,2048,1024,8,4096,1,17658.6
attention,2048,1024,8,8192,1,17620.7
attention,2048,1024,8,16384,1,17679.9
attention,2048,1024,16,16,1,17891.9
attention,2048,1024,16,32,1,17939.6
attention,2048,1024,16,64,1,17899.3
attention,2048,1024,16,128,1,17932.2
attention,2048,1024,16,256,1,17879.7
attention,2048,1024,16,512,1,17904.9
attention,2048,1024,16,1024,1,17954.1
attention,2048,1024,16,2048,1,17631.1
attention,2048,1024,16,4096,1,17635.5
attention,2048,1024,16,8192,1,17603.8
attention,2048,1024,16,16384,1,17602.5
attention,2048,1024,32,16,1,18205.1
attention,2048,1024,32,32,1,18197.4
attention,2048,1024,32,64,1,18179.4
attention,2048,1024,32,128,1,18175.2
attention,2048,1024,32,256,1,18235.9
attention,2048,1024,32,512,1,18280.8
attention,2048,1024,32,1024,1,18276.5
attention,2048,1024,32,2048,1,17380.8
attention,2048,1024,32,4096,1,17350.6
attention,2048,1024,32,8192,1,17346.1
attention,2048,1024,32,16384,1,17384.5
attention,2048,1024,64,16,1,18396
attention,2048,1024,64,32,1,18377.1
attention,2048,1024,64,64,1,18070.8
attention,2048,1024,64,128,1,18075.3
attention,2048,1024,64,256,1,18017.3
attention,2048,1024,64,512,1,18028.5
attention,2048,1024,64,1024,1,18592.9
attention,2048,1024,64,2048,1,17562.2
attention,2048,1024,64,4096,1,17553.4
attention,2048,1024,64,8192,1,17576.7
attention,2048,1024,64,16384,1,17560.7
attention,2048,1024,128,16,1,20789.8
attention,2048,1024,128,32,1,20718.4
attention,2048,1024,128,64,1,20671.9
attention,2048,1024,128,128,1,20623
attention,2048,1024,128,256,1,20388.6
attention,2048,1024,128,512,1,20050
attention,2048,1024,128,1024,1,19524.1
attention,2048,1024,128,2048,1,17331.4
attention,2048,1024,128,4096,1,17372.9
attention,2048,1024,128,8192,1,17359.4
attention,2048,1024,128,16384,1,17302.7
attention,2048,2048,0,0,1,14213.6
attention,2048,2048,1,16,1,14251.3
attention,2048,2048,1,32,1,14252.8
attention,2048,2048,1,64,1,14255.7
attention,2048,2048,1,128,1,14253.5
attention,2048,2048,1,256,1,14258.7
attention,2048,2048,1,512,1,14253.7
attention,2048,2048,1,1024,1,14248.7
attention,2048,2048,1,2048,1,14254.3
attention,2048,2048,1,4096,1,14251.9
attention,2048,2048,1,8192,1,14253.7
attention,2048,2048,1,16384,1,14254.7
attention,2048,2048,2,16,1,14259.7
attention,2048,2048,2,32,1,14256
attention,2048,2048,2,64,1,14257.4
attention,2048,2048,2,128,1,14252.9
attention,2048,2048,2,256,1,14251.2
attention,2048,2048,2,512,1,14256.1
attention,2048,2048,2,1024,1,14258.8
attention,2048,2048,2,2048,1,14258.3
attention,2048,2048,2,4096,1,14254.4
attention,2048,2048,2,8192,1,14256.2
attention,2048,2048,2,16384,1,14249.6
attention,2048,2048,4,16,1,14252.8
attention,2048,2048,4,32,1,14262.2
attention,2048,2048,4,64,1,14257.3
attention,2048,2048,4,128,1,14258.9
attention,2048,2048,4,256,1,14250
attention,2048,2048,4,512,1,14258.6
attention,2048,2048,4,1024,1,14261.5
attention,2048,2048,4,2048,1,14261.5
attention,2048,2048,4,4096,1,14260.1
attention,2048,2048,4,8192,1,14262.9
attention,2048,2048,4,16384,1,14256.7
attention,2048,2048,8,16,1,14262.9
attention,2048,2048,8,32,1,14262.3
attention,2048,2048,8,64,1,14263.8
attention,2048,2048,8,128,1,14260.4
attention,2048,2048,8,256,1,14263.8
attention,2048,2048,8,512,1,14258.4
attention,2048,2048,8,1024,1,14263.9
attention,2048,2048,8,2048,1,14264.7
attention,2048,2048,8,4096,1,14268.1
attention,2048,2048,8,8192,1,14263
attention,2048,2048,8,16384,1,14258
attention,2048,2048,16,16,1,14277.2
attention,2048,2048,16,32,1,14275
attention,2048,2048,16,64,1,14271.8
attention,2048,2048,16,128,1,14278.9
attention,2048,2048,16,256,1,14276.4
attention,2048,2048,16,512,1,14277.1
attention,2048,2048,16,1024,1,14278
attention,2048,2048,16,2048,1,14276.1
attention,2048,2048,16,4096,1,14274.4
attention,2048,2048,16,8192,1,14275.3
attention,2048,2048,16,16384,1,14273.7
attention,2048,2048,32,16,1,14782.3
attention,2048,2048,32,32,1,14777.5
attention,2048,2048,32,64,1,14778.4
attention,2048,2048,32,128,1,14775
attention,2048,2048,32,256,1,14775.1
attention,2048,2048,32,512,1,14777.3
attention,2048,2048,32,1024,1,14773.5
attention,2048,2048,32,2048,1,14773.4
attention,2048,2048,32,4096,1,14776.9
attention,2048,2048,32,8192,1,14778.7
attention,2048,2048,32,16384,1,14785.7
attention,2048,2048,64,16,1,15404.9
attention,2048,2048,64,32,1,15405.7
attention,2048,2048,64,64,1,15401.5
attention,2048,2048,64,128,1,15405.6
attention,2048,2048,64,256,1,15338.2
attention,2048,2048,64,512,1,15324.8
attention,2048,2048,64,1024,1,15290.9
attention,2048,2048,64,2048,1,14820.9
attention,2048,2048,64,4096,1,14819.6
attention,2048,2048,64,8192,1,14833.1
attention,2048,2048,64,16384,1,14803.1
attention,2048,2048,128,16,1,17253.8
attention,2048,2048,128,32,1,17239.9
attention,2048,2048,128,64,1,17205.9
attention,2048,2048,128,128,1,17170.8
attention,2048,2048,128,256,1,17044.9
attention,2048,2048,128,512,1,16788.1
attention,2048,2048,128,1024,1,16309.5
attention,2048,2048,128,2048,1,15381.2
attention,2048,2048,128,4096,1,15396.8
attention,2048,2048,128,8192,1,15356.2
attention,2048,2048,128,16384,1,15339.4
attention,2048,4096,0,0,1,14208.2
attention,2048,4096,1,16,1,14246.7
attention,2048,4096,1,32,1,14251
attention,2048,4096,1,64,1,14246.5
attention,2048,4096,1,128,1,14246.5
attention,2048,4096,1,256,1,14244.5
attention,2048,4096,1,512,1,14246.9
attention,2048,4096,1,1024,1,14248.2
attention,2048,4096,1,2048,1,14250.1
attention,2048,4096,1,4096,1,14251.5
attention,2048,4096,1,8192,1,14250.5
attention,2048,4096,1,16384,1,14248.4
attention,2048,4096,2,16,1,14246.9
attention,2048,4096,2,32,1,14252.2
attention,2048,4096,2,64,1,14247.4
attention,2048,4096,2,128,1,14249.6
attention,2048,4096,2,256,1,14248
attention,2048,4096,2,512,1,14251
attention,2048,4096,2,1024,1,14249.3
attention,2048,4096,2,2048,1,14248.7
attention,2048,4096,2,4096,1,14252.6
attention,2048,4096,2,8192,1,14249.1
attention,2048,4096,2,16384,1,14248.6
attention,2048,4096,4,16,1,14253.3
attention,2048,4096,4,32,1,14249.3
attention,2048,4096,4,64,1,14251.4
attention,2048,4096,4,128,1,14251.7
attention,2048,4096,4,256,1,14253
attention,2048,4096,4,512,1,14248.4
attention,2048,4096,4,1024,1,14251.8
attention,2048,4096,4,2048,1,14257
attention,2048,4096,4,4096,1,14253.7
attention,2048,4096,4,8192,1,14248.5
attention,2048,4096,4,16384,1,14246.6
attention,2048,4096,8,16,1,14260.5
attention,2048,4096,8,32,1,14251.1
attention,2048,4096,8,64,1,14257.8
attention,2048,4096,8,128,1,14254.3
attention,2048,4096,8,256,1,14256.8
attention,2048,4096,8,512,1,14257.4
attention,2048,4096,8,1024,1,14259.8
attention,2048,4096,8,2048,1,14262
attention,2048,4096,8,4096,1,14256.1
attention,2048,4096,8,8192,1,14253.1
attention,2048,4096,8,16384,1,14252.8
attention,2048,4096,16,16,1,14266
attention,2048,4096,16,32,1,14267.7
attention,2048,4096,16,64,1,14264.1
attention,2048,4096,16,128,1,14272.3
attention,2048,4096,16,256,1,14268.8
attention,2048,4096,16,512,1,14270.4
attention,2048,4096,16,1024,1,14266.4
attention,2048,4096,16,2048,1,14269.4
attention,2048,4096,16,4096,1,14272.1
attention,2048,4096,16,8192,1,14264.6
attention,2048,4096,16,16384,1,14266.4
attention,2048,4096,32,16,1,14772
attention,2048,4096,32,32,1,14770.9
attention,2048,4096,32,64,1,14774.7
attention,2048,4096,32,128,1,14772.2
attention,2048,4096,32,256,1,14779.4
attention,2048,4096,32,512,1,14773.6
attention,2048,4096,32,1024,1,14770.1
attention,2048,4096,32,2048,1,14766.3
attention,2048,4096,32,4096,1,14763.5
attention,2048,4096,32,8192,1,14763.9
attention,2048,4096,32,16384,1,14772.3
attention,2048,4096,64,16,1,15402
attention,2048,4096,64,32,1,15399.4
attention,2048,4096,64,64,1,15397.3
attention,2048,4096,64,128,1,15396.2
attention,2048,4096,64,256,1,15332.1
attention,2048,4096,64,512,1,15321.6
attention,2048,4096,64,1024,1,15282.5
attention,2048,4096,64,2048,1,14814.4
attention,2048,4096,64,4096,1,14818.6
attention,2048,4096,64,8192,1,14826.1
attention,2048,4096,64,16384,1,14790.5
attention,2048,4096,128,16,1,17243
attention,2048,4096,128,32,1,17236.8
attention,2048,4096,128,64,1,17198.4
attention,2048,4096,128,128,1,17163.3
attention,2048,4096,128,256,1,17034.3
attention,2048,4096,128,512,1,16782.4
attention,2048,4096,128,1024,1,16306.2
attention,2048,4096,128,2048,1,15369.7
attention,2048,4096,128,4096,1,15383.9
attention,2048,4096,128,8192,1,15352
attention,2048,4096,128,16384,1,15334
attention,2048,8192,0,0,1,14195.7
attention,2048,8192,1,16,1,14232.4
attention,2048,8192,1,32,1,14236.2
attention,2048,8192,1,64,1,14238.5
attention,2048,8192,1,128,1,14238.6
attention,2048,8192,1,256,1,14237.3
attention,2048,8192,1,512,1,14244.1
attention,2048,8192,1,1024,1,14235.9
attention,2048,8192,1,2048,1,14239.4
attention,2048,8192,1,4096,1,14239.7
attention,2048,8192,1,8192,1,14238.4
attention,2048,8192,1,16384,1,14239.7
attention,2048,8192,2,16,1,14237.7
attention,2048,8192,2,32,1,14239.8
attention,2048,8192,2,64,1,14239.2
attention,2048,8192,2,128,1,14240
attention,2048,8192,2,256,1,14238.9
attention,2048,8192,2,512,1,14238.2
attention,2048,8192,2,1024,1,14241.2
attention,2048,8192,2,2048,1,14240.5
attention,2048,8192,2,4096,1,14239.7
attention,2048,8192,2,8192,1,14240.5
attention,2048,8192,2,16384,1,14239.3
attention,2048,8192,4,16,1,14246.7
attention,2048,8192,4,32,1,14241.7
attention,2048,8192,4,64,1,14243.6
attention,2048,8192,4,128,1,14240.7
attention,2048,8192,4,256,1,14242.6
attention,2048,8192,4,512,1,14237.2
attention,2048,8192,4,1024,1,14244.8
attention,2048,8192,4,2048,1,14241.2
attention,2048,8192,4,4096,1,14241.2
attention,2048,8192,4,8192,1,14243.4
attention,2048,8192,4,16384,1,14241.7
attention,2048,8192,8,16,1,14244.4
attention,2048,8192,8,32,1,14245.2
attention,2048,8192,8,64,1,14246.6
attention,2048,8192,8,128,1,14240.3
attention,2048,8192,8,256,1,14248
attention,2048,8192,8,512,1,14252.9
attention,2048,8192,8,1024,1,14248.1
attention,2048,8192,8,2048,1,14251.7
attention,2048,8192,8,4096,1,14246.8
attention,2048,8192,8,8192,1,14247.1
attention,2048,8192,8,16384,1,14247.3
attention,2048,8192,16,16,1,14260.1
attention,2048,8192,16,32,1,14258.7
attention,2048,8192,16,64,1,14258.5
attention,2048,8192,16,128,1,14259.8
attention,2048,8192,16,256,1,14257.7
attention,2048,8192,16,512,1,14259.7
attention,2048,8192,16,1024,1,14262
attention,2048,8192,16,2048,1,14257.9
attention,2048,8192,16,4096,1,14260.4
attention,2048,8192,16,8192,1,14259.5
attention,2048,8192,16,16384,1,14253.7
attention,2048,8192,32,16,1,14766.1
attention,2048,8192,32,32,1,14765.1
attention,2048,8192,32,64,1,14764.9
attention,2048,8192,32,128,1,14762.9
attention,2048,8192,32,256,1,14766.8
attention,2048,8192,32,512,1,14761.3
attention,2048,8192,32,1024,1,14758.6
attention,2048,8192,32,2048,1,14762
attention,2048,8192,32,4096,1,14757.4
attention,2048,8192,32,8192,1,14755.3
attention,2048,8192,32,16384,1,14763.2
attention,2048,8192,64,16,1,15400.6
attention,2048,8192,64,32,1,15386.5
attention,2048,8192,64,64,1,15393.9
attention,2048,8192,64,128,1,15383.9
attention,2048,8192,64,256,1,15320.3
attention,2048,8192,64,512,1,15317.5
attention,2048,8192,64,1024,1,15280.1
attention,2048,8192,64,2048,1,14807.4
attention,2048,8192,64,4096,1,14806
attention,2048,8192,64,8192,1,14815.9
attention,2048,8192,64,16384,1,14778.3
attention,2048,8192,128,16,1,17241
attention,2048,8192,128,32,1,17216.7
attention,2048,8192,128,64,1,17187.3
attention,2048,8192,128,128,1,17150.6
attention,2048,8192,128,256,1,17021.8
attention,2048,8192,128,512,1,16775.6
attention,2048,8192,128,1024,1,16298.7
attention,2048,8192,128,2048,1,15366.1
attention,2048,8192,128,4096,1,15372.3
attention,2048,8192,128,8192,1,15337.6
attention,2048,8192,128,16384,1,15327.2
attention,2048,16384,0,0,1,14185.9
attention,2048,16384,1,16,1,14213.3
attention,2048,16384,1,32,1,14214.8
attention,2048,16384,1,64,1,14216.8
attention,2048,16384,1,128,1,14210.9
attention,2048,16384,1,256,1,14214.7
attention,2048,16384,1,512,1,14217.3
attention,2048,16384,1,1024,1,14214.8
attention,2048,16384,1,2048,1,14215.2
attention,2048,16384,1,4096,1,14208.9
attention,2048,16384,1,8192,1,14216.1
attention,2048,16384,1,16384,1,14216
attention,2048,16384,2,16,1,14213.2
attention,2048,16384,2,32,1,14215.7
attention,2048,16384,2,64,1,14219
attention,2048,16384,2,128,1,14215.7
attention,2048,16384,2,256,1,14216.7
attention,2048,16384,2,512,1,14220.4
attention,2048,16384,2,1024,1,14216.8
attention,2048,16384,2,2048,1,14215.4
attention,2048,16384,2,4096,1,14217.4
attention,2048,16384,2,8192,1,14215.4
attention,2048,16384,2,16384,1,14218.8
attention,2048,16384,4,16,1,14219.2
attention,2048,16384,4,32,1,14222.9
attention,2048,16384,4,64,1,14217.9
attention,2048,16384,4,128,1,14216.7
attention,2048,16384,4,256,1,14221.8
attention,2048,16384,4,512,1,14220.3
attention,2048,16384,4,1024,1,14219.4
attention,2048,16384,4,2048,1,14221.5
attention,2048,16384,4,4096,1,14221.1
attention,2048,16384,4,8192,1,14219.7
attention,2048,16384,4,16384,1,14219.4
attention,2048,16384,8,16,1,14224.9
attention,2048,16384,8,32,1,14226.9
attention,2048,16384,8,64,1,14224.8
attention,2048,16384,8,128,1,14229.4
attention,2048,16384,8,256,1,14229
attention,2048,16384,8,512,1,14227.8
attention,2048,16384,8,1024,1,14224.1
attention,2048,16384,8,2048,1,14229.9
attention,2048,16384,8,4096,1,14228.1
attention,2048,16384,8,8192,1,14226.1
attention,2048,16384,8,16384,1,14227.9
attention,2048,16384,16,16,1,14241.4
attention,2048,16384,16,32,1,14238.6
attention,2048,16384,16,64,1,14237.1
attention,2048,16384,16,128,1,14240.1
attention,2048,16384,16,256,1,14240.3
attention,2048,16384,16,512,1,14240
attention,2048,16384,16,1024,1,14242.2
attention,2048,16384,16,2048,1,14243.6
attention,2048,16384,16,4096,1,14244.5
attention,2048,16384,16,8192,1,14240.7
attention,2048,16384,16,16384,1,14238.9
attention,2048,16384,32,16,1,14747.9
attention,2048,16384,32,32,1,14748.6
attention,2048,16384,32,64,1,14750.4
attention,2048,16384,32,128,1,14751.3
attention,2048,16384,32,256,1,14749.1
attention,2048,16384,32,512,1,14746
attention,2048,16384,32,1024,1,14740.4
attention,2048,16384,32,2048,1,14747.3
attention,2048,16384,32,4096,1,14745.3
attention,2048,16384,32,8192,1,14738.2
attention,2048,16384,32,16384,1,14733.7
attention,2048,16384,64,16,1,15385.5
attention,2048,16384,64,32,1,15382.7
attention,2048,16384,64,64,1,15374.7
attention,2048,16384,64,128,1,15374.6
attention,2048,16384,64,256,1,15312.7
attention,2048,16384,64,512,1,15305.2
attention,2048,16384,64,1024,1,15271.9
attention,2048,16384,64,2048,1,14796.3
attention,2048,16384,64,4096,1,14793.6
attention,2048,16384,64,8192,1,14783.1
attention,2048,16384,64,16384,1,14774
attention,2048,16384,128,16,1,17234.1
attention,2048,16384,128,32,1,17221.9
attention,2048,16384,128,64,1,17190.9
attention,2048,16384,128,128,1,17142.5
attention,2048,16384,128,256,1,17026.8
attention,2048,16384,128,512,1,16768.9
attention,2048,16384,128,1024,1,16288.6
attention,2048,16384,128,2048,1,15363.6
attention,2048,16384,128,4096,1,15351.5
attention,2048,16384,128,8192,1,15331
attention,2048,16384,128,16384,1,15339.7
indexer,0,0,1,16,1,21.8807
indexer,0,0,1,32,1,21.7838
indexer,0,0,1,64,1,22.8085
indexer,0,0,1,128,1,22.1345
indexer,0,0,1,256,1,22.4565
indexer,0,0,1,512,1,22.5128
indexer,0,0,1,1024,1,22.7762
indexer,0,0,1,2048,1,38.88
indexer,0,0,1,4096,1,50.7368
indexer,0,0,1,8192,1,51.7603
indexer,0,0,1,16384,1,65.2162
indexer,0,0,2,16,1,22.944
indexer,0,0,2,32,1,23.073
indexer,0,0,2,64,1,23.8068
indexer,0,0,2,128,1,23.4642
indexer,0,0,2,256,1,23.8072
indexer,0,0,2,512,1,23.8967
indexer,0,0,2,1024,1,24.3442
indexer,0,0,2,2048,1,45.1695
indexer,0,0,2,4096,1,54.0162
indexer,0,0,2,8192,1,57.7512
indexer,0,0,2,16384,1,71.872
indexer,0,0,4,16,1,23.7995
indexer,0,0,4,32,1,23.703
indexer,0,0,4,64,1,24.279
indexer,0,0,4,128,1,24.2482
indexer,0,0,4,256,1,24.4165
indexer,0,0,4,512,1,24.6797
indexer,0,0,4,1024,1,25.2082
indexer,0,0,4,2048,1,46.7512
