layer,prefill_chunk,prefill_key,n_decode,kv_decode,decode_q_len,time_us
attention,16,16.0,1,3114,1,70.0273
attention,16,16.0,1,4671,1,101.365
attention,16,16.0,1,7006,1,147.756
attention,16,16.0,1,10509,1,219.99
attention,16,16.0,1,15764,1,325.569
attention,16,16.0,1,16384,1,338.433
attention,16,16.0,2,16,1,8.20233
attention,16,16.0,2,24,1,8.30933
attention,16,16.0,2,36,1,8.36267
attention,16,16.0,2,54,1,8.27733
attention,16,16.0,2,81,1,8.384
attention,16,16.0,2,122,1,8.26667
attention,16,16.0,2,182,1,10.304
attention,16,16.0,2,273,1,12.8107
attention,16,16.0,2,410,1,15.2323
attention,16,16.0,2,615,1,18.2933
attention,16,16.0,2,923,1,25.7607
attention,16,16.0,2,1384,1,33.9947
attention,16,16.0,2,2076,1,49.5257
attention,16,16.0,2,3114,1,70.251
attention,16,16.0,2,4671,1,101.226
attention,16,16.0,2,7006,1,148.214
attention,16,16.0,2,10509,1,220.513
attention,16,16.0,2,15764,1,325.761
attention,16,16.0,2,16384,1,339.202
attention,16,16.0,4,16,1,8.299
attention,16,16.0,4,24,1,8.384
attention,16,16.0,4,36,1,8.395
attention,16,16.0,4,54,1,8.33133
attention,16,16.0,4,81,1,8.52233
attention,16,16.0,4,122,1,8.57567
attention,16,16.0,4,182,1,10.5067
attention,16,16.0,4,273,1,13.0133
attention,16,16.0,4,410,1,15.5733
attention,16,16.0,4,615,1,18.731
attention,16,16.0,4,923,1,26.3897
attention,16,16.0,4,1384,1,34.998
attention,16,16.0,4,2076,1,50.8053
attention,16,16.0,4,3114,1,71.9787
attention,16,16.0,4,4671,1,103.638
attention,16,16.0,4,7006,1,150.646
attention,16,16.0,4,10509,1,223.606
attention,16,16.0,4,15764,1,335.393
attention,16,16.0,4,16384,1,348.022
attention,16,16.0,8,16,1,12.6507
attention,16,16.0,8,24,1,12.8217
attention,16,16.0,8,36,1,12.7033
attention,16,16.0,8,54,1,12.8533
attention,16,16.0,8,81,1,13.024
attention,16,16.0,8,122,1,13.3657
attention,16,16.0,8,182,1,17.6747
attention,16,16.0,8,273,1,22.891
attention,16,16.0,8,410,1,28.2883
attention,16,16.0,8,615,1,34.6987
attention,16,16.0,8,923,1,50.1023
attention,16,16.0,8,1384,1,67.084
attention,16,16.0,8,2076,1,98.123
attention,16,16.0,8,3114,1,141.035
attention,16,16.0,8,4671,1,203.927
attention,16,16.0,8,7006,1,299.297
attention,16,16.0,8,10509,1,445.57
attention,16,16.0,8,15764,1,678.659
attention,16,16.0,8,16384,1,707.299
attention,16,16.0,16,16,1,16.8853
attention,16,16.0,16,24,1,16.9177
attention,16,16.0,16,36,1,17.056
attention,16,16.0,16,54,1,17.3447
attention,16,16.0,16,81,1,17.845
attention,16,16.0,16,122,1,18.5177
attention,16,16.0,16,182,1,25.2907
attention,16,16.0,16,273,1,33.088
attention,16,16.0,16,410,1,41.5893
attention,16,16.0,16,615,1,51.1897
attention,16,16.0,16,923,1,75.062
attention,16,16.0,16,1384,1,100.203
attention,16,16.0,16,2076,1,146.849
attention,16,16.0,16,3114,1,210.358
attention,16,16.0,16,4671,1,304.887
attention,16,16.0,16,7006,1,449.336
attention,16,16.0,16,10509,1,690.456
attention,16,16.0,16,15764,1,1038.86
attention,16,16.0,16,16384,1,1077.5
attention,16,16.0,32,16,1,29.0027
attention,16,16.0,32,24,1,29.3763
attention,16,16.0,32,36,1,29.4933
attention,16,16.0,32,54,1,30.0373
attention,16,16.0,32,81,1,30.6457
attention,16,16.0,32,122,1,32.331
attention,16,16.0,32,182,1,46.4747
attention,16,16.0,32,273,1,62.4323
attention,16,16.0,32,410,1,78.8697
attention,16,16.0,32,615,1,97.4517
attention,16,16.0,32,923,1,142.881
attention,16,16.0,32,1384,1,192.811
attention,16,16.0,32,2076,1,285.217
attention,16,16.0,32,3114,1,412.065
attention,16,16.0,32,4671,1,604.664
attention,16,16.0,32,7006,1,919.62
attention,16,16.0,32,10509,1,1400.56
attention,16,16.0,32,15764,1,2087.8
attention,16,16.0,32,16384,1,2165.42
attention,16,16.0,64,16,1,52.5767
attention,16,16.0,64,24,1,52.672
attention,16,16.0,64,36,1,53.1733
attention,16,16.0,64,54,1,54.2933
attention,16,16.0,64,81,1,55.286
attention,16,16.0,64,122,1,57.365
attention,16,16.0,64,182,1,85.8993
attention,16,16.0,64,273,1,115.061
attention,16,16.0,64,410,1,144.513
attention,16,16.0,64,615,1,178.945
attention,16,16.0,64,923,1,264.086
attention,16,16.0,64,1384,1,358.722
attention,16,16.0,64,2076,1,529.613
attention,16,16.0,64,3114,1,835.054
attention,16,16.0,64,4671,1,1384.37
attention,16,16.0,64,7006,1,2095.19
attention,16,16.0,64,10509,1,3130.56
attention,16,16.0,64,15764,1,4753.78
attention,16,16.0,64,16384,1,4911.69
attention,16,16.0,128,16,1,95.4667
attention,16,16.0,128,24,1,95.841
attention,16,16.0,128,36,1,96.6933
attention,16,16.0,128,54,1,98.4427
attention,16,16.0,128,81,1,102.656
attention,16,16.0,128,122,1,109.472
attention,16,16.0,128,182,1,166.326
attention,16,16.0,128,273,1,231.521
attention,16,16.0,128,410,1,300.705
attention,16,16.0,128,615,1,381.825
attention,16,16.0,128,923,1,568.643
attention,16,16.0,128,1384,1,785.422
attention,16,16.0,128,2076,1,1293.83
attention,16,16.0,128,3114,1,2911.53
attention,16,16.0,128,4671,1,4630.98
attention,16,16.0,128,7006,1,6989.89
attention,16,16.0,128,10509,1,11154
attention,16,16.0,128,15764,1,16754.2
attention,16,16.0,128,16384,1,20243.7
attention,16,24.0,0,0,1,8.35167
attention,16,24.0,1,16,1,8.288
attention,16,24.0,1,24,1,8.32033
attention,16,24.0,1,36,1,8.21333
attention,16,24.0,1,54,1,8.32033
attention,16,24.0,1,81,1,8.266
attention,16,24.0,1,122,1,8.27767
attention,16,24.0,1,182,1,10.2617
attention,16,24.0,1,273,1,12.725
attention,16,24.0,1,410,1,15.3173
attention,16,24.0,1,615,1,18.0373
attention,16,24.0,1,923,1,25.76
attention,16,24.0,1,1384,1,33.579
attention,16,24.0,1,2076,1,49.0667
attention,16,24.0,1,3114,1,70.0383
attention,16,24.0,1,4671,1,101.014
attention,16,24.0,1,7006,1,147.563
attention,16,24.0,1,10509,1,219.809
attention,16,24.0,1,15764,1,325.067
attention,16,24.0,1,16384,1,337.431
attention,16,24.0,2,16,1,8.224
attention,16,24.0,2,24,1,8.21333
attention,16,24.0,2,36,1,8.181
attention,16,24.0,2,54,1,8.21333
attention,16,24.0,2,81,1,8.39533
attention,16,24.0,2,122,1,8.384
attention,16,24.0,2,182,1,10.1977
attention,16,24.0,2,273,1,12.8323
attention,16,24.0,2,410,1,15.168
attention,16,24.0,2,615,1,18.1333
attention,16,24.0,2,923,1,25.6857
attention,16,24.0,2,1384,1,33.814
attention,16,24.0,2,2076,1,49.2587
attention,16,24.0,2,3114,1,70.1443
attention,16,24.0,2,4671,1,101.269
attention,16,24.0,2,7006,1,147.702
attention,16,24.0,2,10509,1,219.734
attention,16,24.0,2,15764,1,325.697
attention,16,24.0,2,16384,1,338.295
attention,16,24.0,4,16,1,8.20267
attention,16,24.0,4,24,1,8.13867
attention,16,24.0,4,36,1,8.288
attention,16,24.0,4,54,1,8.309
attention,16,24.0,4,81,1,8.47967
attention,16,24.0,4,122,1,8.37333
attention,16,24.0,4,182,1,10.3573
attention,16,24.0,4,273,1,12.8533
attention,16,24.0,4,410,1,15.5307
attention,16,24.0,4,615,1,18.539
attention,16,24.0,4,923,1,26.3573
attention,16,24.0,4,1384,1,34.752
attention,16,24.0,4,2076,1,50.7307
attention,16,24.0,4,3114,1,72.033
attention,16,24.0,4,4671,1,103.297
attention,16,24.0,4,7006,1,150.71
attention,16,24.0,4,10509,1,222.401
attention,16,24.0,4,15764,1,334.977
attention,16,24.0,4,16384,1,346.679
attention,16,24.0,8,16,1,12.469
attention,16,24.0,8,24,1,12.4153
attention,16,24.0,8,36,1,12.5977
