prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
576,288,1,True,139556.60933333336,139565.234,139648.0468,139664.922
576,320,1,True,144089.99480000001,144069.922,144168.51559999998,144195.078
576,352,1,True,154330.89066666664,154326.32799999998,154383.9532,154384.922
576,384,1,True,160174.25,160178.75,160281.0156,160312.34399999998
576,416,1,True,164741.38546666663,164726.25,164855.76559999998,164936.172
576,448,1,True,166246.9896,166238.67200000002,166345.7812,166390.0
576,480,1,True,171654.5312,171692.656,171769.0,171933.90600000002
576,512,1,True,176148.5416,176123.672,176250.5468,176308.75
576,544,1,True,181145.28119999997,181125.0,181229.0,181246.40600000002
576,576,1,True,185900.98440000004,185881.25,186051.9844,186157.34399999998
576,608,1,True,198249.3593333333,198267.656,198365.57799999998,198437.5
576,640,1,True,203752.5261333333,203715.078,203840.6408,204150.0
576,672,1,True,208765.94786666668,208748.828,208858.4532,208884.922
576,704,1,True,208639.42186666664,208626.25,208747.0312,208902.578
576,736,1,True,216997.2604,216983.906,217102.0312,217136.32799999998
576,768,1,True,221968.17706666663,221940.0,222105.4688,222173.75
576,800,1,True,227052.82813333336,227055.078,227110.6564,227182.5
576,832,1,True,232058.44799999997,232066.172,232120.0624,232166.172
576,864,1,True,243659.08853333333,243637.422,243785.7188,243992.578
576,896,1,True,251023.77599999995,251005.0,251108.32799999998,251326.17200000002
576,928,1,True,255763.84893333336,255753.75,255849.5156,255877.422
576,960,1,True,254800.13026666667,254798.75,254897.2032,254951.17200000002
576,992,1,True,261914.66666666666,261912.422,262011.078,262041.25
576,1024,1,True,266540.67186666664,266498.828,266606.78119999997,266936.25
576,1024,1,True,266552.78119999997,266547.42199999996,266657.59359999996,266683.828
576,1088,1,True,277865.22920000006,277848.75,278001.75,278060.078
576,1152,1,True,294541.3906666667,294469.922,294684.21880000003,294971.094
576,1216,1,True,300544.0104,300540.0,300615.2032,300645.0
576,1280,1,True,315392.9582666667,315391.25,315481.5624,315537.5
576,1344,1,True,326566.6093333334,326556.172,326657.578,326715.0
576,1408,1,True,343203.26039999997,343199.922,343303.71880000003,343349.922
576,1472,1,True,348347.90106666664,348365.078,348440.2344,348473.75
608,0,1,True,92907.93746666666,92866.328,93061.15639999999,93226.406
608,32,1,True,97608.38026666666,97602.5,97654.75,97680.0
608,64,1,True,111455.63013333334,111516.32800000001,111637.5624,111677.656
608,96,1,True,117339.9948,117398.75,117602.25,117781.17199999999
608,128,1,True,123333.15626666667,123320.0,123423.5,123677.5
608,160,1,True,122360.34373333333,122331.328,122527.5,122676.328
608,192,1,True,134155.9896,134147.5,134269.1252,134428.828
608,224,1,True,137079.2604,137061.172,137157.9844,137322.5
608,256,1,True,142698.13026666667,142717.5,142809.1876,142863.67200000002
608,288,1,True,147502.19280000002,147471.09399999998,147619.37519999998,147688.672
608,320,1,True,158208.96879999997,158201.094,158321.29679999998,158347.422
608,352,1,True,164506.61973333338,164483.82799999998,164641.828,164663.828
608,384,1,True,169248.2656,169231.172,169342.3124,169383.82799999998
608,416,1,True,170880.18746666666,170902.65600000002,170959.9376,171033.672
608,448,1,True,176508.3385333334,176498.828,176610.9376,176680.078
608,480,1,True,181283.65626666663,181251.172,181395.2812,181420.0
608,512,1,True,186500.4688,186509.922,186587.2812,186593.75
608,544,1,True,191514.6822666666,191491.328,191648.7812,191696.32799999998
608,576,1,True,204532.65106666667,204515.0,204650.6408,204759.922
608,608,1,True,210365.8958666666,210348.906,210475.4688,210519.92200000002
608,640,1,True,215551.0885333334,215547.42200000002,215663.98440000002,215701.094
608,672,1,True,215539.17706666669,215523.75,215634.75,215667.5
608,704,1,True,224343.9322666667,224318.672,224473.25,224607.42200000002
608,736,1,True,229624.18746666666,229588.75,229713.6248,229895.0
608,768,1,True,234886.73959999997,234806.328,235114.42200000002,235426.328
608,800,1,True,240163.8750666667,240166.32799999998,240217.15639999998,240271.25
608,832,1,True,252478.35413333334,252468.75,252559.25,252631.25
608,864,1,True,260258.83853333333,260237.57799999998,260333.2968,260443.672
608,896,1,True,265157.74480000004,265161.25,265204.4064,265342.5
608,928,1,True,264116.4166666667,264115.0,264238.9532,264308.828
608,960,1,True,271632.53133333335,271633.75,271668.5,271734.92199999996
608,992,1,True,276572.0833333333,276515.07800000004,276779.0,276805.078
608,1024,1,True,282085.1614666667,282059.92199999996,282172.7032,282196.25
608,1024,1,True,282154.2292,282133.75,282283.25,282533.75
608,1088,1,True,299823.2344000001,299818.672,299927.9532,300062.5
608,1152,1,True,312622.2344,312588.67199999996,312710.32800000004,312883.75
608,1216,1,True,322891.25519999996,322872.5,322985.0468,323057.42199999996
608,1280,1,True,333209.67706666666,333191.172,333248.2032,333631.25
608,1344,1,True,349823.5156,349783.906,349907.7344,350269.844
608,1408,1,True,363542.0573333333,363506.25,363655.76560000004,363897.5
640,0,1,True,98170.06773333332,98161.484,98280.4688,98329.92199999999
640,32,1,True,112612.52613333333,112562.57800000001,112734.094,112917.5
640,64,1,True,118768.10933333333,118773.828,118859.578,118913.75
640,96,1,True,125056.08333333333,125030.0,125162.7656,125428.672
640,128,1,True,124058.34893333334,124111.328,124199.656,124430.0
640,160,1,True,136377.79679999998,136327.57799999998,136504.2656,136578.75
640,192,1,True,139752.07293333334,139730.07799999998,139858.0312,139981.32799999998
640,224,1,True,145598.2656,145580.156,145722.1092,145768.828
640,256,1,True,150578.81253333332,150561.09399999998,150662.76559999998,150670.0
640,288,1,True,162050.1406666667,162041.25,162112.75,162420.0
640,320,1,True,168471.49999999997,168491.328,168560.0468,168575.0
640,352,1,True,173624.17706666669,173582.578,173747.7812,174161.25
640,384,1,True,175304.4166666667,175296.25,175337.25,175501.09399999998
640,416,1,True,181130.94266666664,181096.328,181309.0,181622.5
640,448,1,True,186122.41146666667,186082.42200000002,186296.5,186325.0
640,480,1,True,191681.25519999999,191665.0,191805.95320000002,191862.5
640,512,1,True,196881.41666666663,196867.422,197006.5468,197164.922
640,544,1,True,210607.91146666664,210597.5,210679.7344,210736.32799999998
640,576,1,True,216753.30213333335,216753.75,216818.25,216847.578
640,608,1,True,222331.32293333331,222302.42200000002,222559.2812,222650.078
640,640,1,True,222241.1145333333,222215.0,222392.2656,222437.422
640,672,1,True,231604.9530666667,231581.25,231812.7656,231877.656
640,704,1,True,236828.92706666669,236796.25,236920.7968,237007.34399999998
640,736,1,True,242608.50519999999,242625.078,242697.25,242708.67200000002
640,768,1,True,248094.06253333334,248081.328,248164.172,248409.84399999998
640,800,1,True,261096.6666666667,261038.67200000002,261381.26559999998,261548.828
640,832,1,True,269223.5573333333,269236.094,269296.2656,269312.734
640,864,1,True,274506.42186666664,274501.328,274648.1876,274770.0
640,896,1,True,273281.40626666666,273287.422,273363.2968,273468.672
640,928,1,True,281289.8177333333,281297.656,281353.96880000003,281366.094
640,960,1,True,286366.65106666664,286355.078,286448.422,286582.5
640,992,1,True,292247.38026666665,292211.25,292297.1876,292762.57800000004
640,1024,1,True,298928.84893333336,298917.5,299092.2032,299131.172
640,1024,1,True,298951.71880000003,298918.75,299115.0,299156.328
640,1088,1,True,317155.9166666667,317127.57800000004,317235.34359999996,317699.844
640,1152,1,True,323719.6822666666,323707.5,323764.3748,323882.5
640,1216,1,True,340141.1041333333,340141.328,340237.7344,340293.75
640,1280,1,True,352626.47919999994,352583.594,352774.078,353001.25
640,1344,1,True,371035.9374666667,370998.75,371145.90640000004,371363.82800000004
640,1408,1,True,376655.9114666667,376646.25,376743.9376,376940.0
672,0,1,True,113388.0208,113380.0,113461.06240000001,113565.156
672,32,1,True,119833.09373333333,119832.578,119968.67199999999,120182.344
672,64,1,True,126371.55733333335,126350.156,126485.92199999999,126728.672
672,96,1,True,125323.34373333333,125326.25,125497.922,125548.75
672,128,1,True,138375.1354666667,138378.75,138596.8752,138653.594
672,160,1,True,143812.4896,143817.422,143931.9532,144188.672
672,192,1,True,148321.67706666666,148308.75,148385.39039999997,148421.17200000002
672,224,1,True,153661.83853333333,153643.828,153743.25,153796.094
672,256,1,True,165570.09893333333,165578.75,165632.2188,165650.078
672,288,1,True,172299.70839999997,172269.92200000002,172329.25,172669.92200000002
672,320,1,True,177602.45826666668,177621.328,177696.5936,177721.25
672,352,1,True,179477.82813333336,179457.5,179563.1092,179577.5
672,384,1,True,185412.61973333333,185397.5,185536.2968,185567.5
672,416,1,True,190688.67706666669,190646.328,190816.5312,191059.922
672,448,1,True,196475.4636,196489.92200000002,196609.844,196645.0
672,480,1,True,201935.36466666672,201926.094,202030.3908,202076.25
672,512,1,True,216242.55733333333,216232.57799999998,216381.4064,216414.76599999997
672,544,1,True,222859.36453333337,222857.42200000002,222950.7812,223012.5
672,576,1,True,228503.09373333334,228483.75,228590.2032,228673.82799999998
672,608,1,True,228547.75,228526.328,228659.9532,228710.078
672,640,1,True,238205.83333333334,238152.5,238329.3124,238550.078
672,672,1,True,243986.47920000003,243975.0,244100.75,244187.578
672,704,1,True,249880.4010666666,249815.156,250103.5624,250219.84399999998
672,736,1,True,255777.0729333333,255781.25,255847.4532,255913.672
672,768,1,True,269237.75519999996,269225.078,269335.0,269421.094
672,800,1,True,277886.61453333334,277847.422,277995.5156,278142.65599999996
672,832,1,True,283407.8281333333,283358.75,283643.4376,283734.92199999996
672,864,1,True,282275.52599999995,282268.594,282457.51560000004,282591.17199999996
672,896,1,True,290517.6458666667,290528.828,290610.25,290660.0
672,928,1,True,295834.07293333334,295831.25,295949.0156,296000.0
672,960,1,True,301972.75519999996,301993.828,302061.0312,302163.75
672,992,1,True,309027.0,309031.328,309122.23439999996,309230.0
672,1024,1,True,321547.6458666667,321530.078,321682.922,321692.5
672,1024,1,True,321586.0833333333,321572.5,321748.0,321773.75
672,1088,1,True,335530.8125333334,335517.5,335659.8748,335682.656
672,1152,1,True,346819.0677333334,346792.578,346898.9532,347287.656
672,1216,1,True,358041.49999999994,358027.422,358216.4688,358251.25
672,1280,1,True,376193.0677333333,376184.92199999996,376254.75,376723.594
672,1344,1,True,391107.7813333334,391083.67199999996,391246.6876,391614.92199999996
704,0,1,True,120376.5208,120342.656,120529.7344,120562.5
704,32,1,True,127286.81253333334,127271.172,127393.5156,127777.422
704,64,1,True,126123.64066666667,126074.922,126307.7032,126426.25
704,96,1,True,139926.83853333333,139949.922,140173.5312,140318.75
704,128,1,True,145503.43226666667,145452.5,145848.2656,145883.59399999998
704,160,1,True,149919.71866666665,149875.078,150057.4376,150126.328
704,192,1,True,155524.31253333334,155496.172,155591.9376,155968.828
704,224,1,True,168056.91666666666,168027.344,168167.672,168212.578
704,256,1,True,175098.81773333336,175092.578,175156.40639999998,175217.578
704,288,1,True,180673.83853333336,180662.578,180730.45320000002,180796.17200000002
704,320,1,True,182591.43226666664,182568.75,182718.8124,182762.344
704,352,1,True,189002.5208,188985.234,189116.26559999998,189327.42200000002
704,384,1,True,194805.25,194777.5,194931.9688,195001.328
704,416,1,True,200771.2344,200752.422,200904.8752,201075.07799999998
704,448,1,True,206527.32293333337,206515.07799999998,206704.5,206775.078
704,480,1,True,221467.99480000001,221451.25,221611.4064,221612.578
704,512,1,True,228219.6562666667,228212.578,228379.594,228442.422
704,544,1,True,234317.052,234275.23400000003,234512.7188,234790.0
704,576,1,True,234277.80733333333,234231.172,234410.8124,234464.922
704,608,1,True,244195.78133333332,244192.5,244299.59360000002,244318.59399999998
704,640,1,True,250382.974,250353.75,250464.7032,250903.75
704,672,1,True,256528.42186666664,256513.82799999998,256615.9688,256632.5
704,704,1,True,262845.7344,262848.75,262912.71880000003,263106.32800000004
704,736,1,True,276802.0155999999,276780.078,276912.03119999997,276945.0
704,768,1,True,285954.84373333334,285936.328,286082.0,286137.5
704,800,1,True,291590.8801333334,291577.57800000004,291680.3124,291695.07800000004
704,832,1,True,290337.2708,290307.42199999996,290474.7032,290550.0
704,864,1,True,299161.49480000004,299125.0,299327.5,299500.0
704,896,1,True,304713.5625333333,304682.344,304848.0,304913.672
704,928,1,True,311188.2552000001,311191.328,311254.15640000004,311310.0
704,960,1,True,318458.25519999996,318447.344,318534.4532,318671.25
704,992,1,True,331653.47919999994,331646.25,331804.39080000005,331829.844
704,1024,1,True,338621.8125333333,338628.75,338705.0468,338774.922
704,1024,1,True,338600.49480000004,338568.75,338699.3748,338802.5
704,1088,1,True,345722.72920000006,345701.25,345871.7968,345896.25
704,1152,1,True,363627.32813333336,363611.25,363715.7968,363783.82800000004
704,1216,1,True,377118.22919999994,377099.922,377249.0936,377267.5
704,1280,1,True,397107.8229333333,397077.57800000004,397225.5,397281.172
704,1344,1,True,403327.8333333334,403302.42199999996,403376.9844,403777.578
736,0,1,True,127630.0052,127608.98400000001,127750.25,127888.82800000001
736,32,1,True,126427.63013333334,126382.5,126594.5468,126616.406
736,64,1,True,140800.84373333334,140814.84399999998,141009.6564,141014.844
736,96,1,True,146648.1354666667,146631.25,146790.6564,146950.0
736,128,1,True,153336.18746666666,153318.75,153458.3904,153607.5
736,160,1,True,157213.32293333331,157192.5,157342.8908,157395.0
736,192,1,True,170206.34373333334,170213.75,170329.2812,170460.078
736,224,1,True,177660.7708,177622.5,177779.7188,177848.672
736,256,1,True,183385.4792,183366.25,183443.7656,183538.828
736,288,1,True,185473.92706666669,185465.0,185597.7344,185643.75
736,320,1,True,192290.01559999998,192273.90600000002,192425.8436,192436.40600000002
736,352,1,True,198158.1145333333,198154.922,198214.40600000002,198291.172
736,384,1,True,204535.1822666667,204523.75,204640.54679999998,204673.67200000002
736,416,1,True,210664.19786666665,210663.828,210760.2344,210868.828
736,448,1,True,226378.56253333332,226349.922,226568.56240000002,226711.172
736,480,1,True,233712.94799999997,233675.0,233839.422,233901.094
736,512,1,True,239828.66666666666,239846.328,239909.9064,239965.15600000002
736,544,1,True,239625.66146666664,239641.32799999998,239699.25,239817.656
736,576,1,True,250253.32293333331,250246.172,250360.8436,250591.172
736,608,1,True,256577.11973333327,256557.5,256645.7188,256653.67199999996
736,640,1,True,263008.18226666667,263023.828,263113.64080000005,263187.5
736,672,1,True,269408.81773333333,269385.07800000004,269525.7968,269595.0
736,704,1,True,284226.59373333334,284211.25,284312.9844,284371.40599999996
736,736,1,True,293625.97919999994,293614.844,293715.8284,293928.75
736,768,1,True,299648.37506666663,299614.844,299787.8908,299799.92199999996
736,800,1,True,298370.9322666667,298331.25,298501.75,298632.5
736,832,1,True,307403.1406666667,307390.0,307462.0156,307471.172
736,864,1,True,313242.802,313242.578,313354.7028,313477.42199999996
736,896,1,True,320091.81773333333,320110.0,320209.0156,320233.672
736,928,1,True,327786.84893333336,327770.07800000004,327955.98439999996,328005.156
736,960,1,True,341313.25,341311.40599999996,341389.3748,341401.17199999996
736,992,1,True,348619.224,348611.172,348696.328,348746.328
736,1024,1,True,356822.25519999996,356799.844,356942.0,357052.578
736,1024,1,True,356855.2030666666,356865.078,356941.2656,356953.828
736,1088,1,True,369075.0156000001,369029.922,369197.5468,369290.078
736,1152,1,True,381559.2813333333,381561.172,381667.828,381814.844
736,1216,1,True,401176.29173333326,401186.172,401298.25,401348.82800000004
736,1280,1,True,417609.9062666668,417598.75,417702.9532,417794.84400000004
768,0,1,True,126545.75,126536.17199999999,126634.60919999999,126766.32800000001
768,32,1,True,143148.33853333333,143092.5,143393.25,143573.984
768,64,1,True,147623.58853333336,147620.15600000002,147707.4376,147859.844
768,96,1,True,154775.2344,154763.67200000002,154953.2188,155141.32799999998
768,128,1,True,158596.0104,158578.82799999998,158798.7344,158957.5
768,160,1,True,172249.74480000001,172236.406,172318.9064,172377.34399999998
768,192,1,True,179946.3437333333,179957.578,180038.9844,180091.25
768,224,1,True,186052.9634666667,186029.922,186156.3752,186208.90600000002
768,256,1,True,187991.32293333334,187967.34399999998,188107.5156,188127.5
768,288,1,True,195773.86453333337,195776.328,195930.0468,195951.25
768,320,1,True,201772.57813333336,201753.672,201893.2032,202085.078
768,352,1,True,208402.5885333333,208387.57799999998,208484.6876,208566.25
768,384,1,True,214603.45306666667,214601.172,214732.54679999998,214786.406
768,416,1,True,231165.65626666666,231151.328,231235.40639999998,231316.172
768,448,1,True,238597.5104,238613.828,238658.75,238682.578
768,480,1,True,245236.96879999994,245171.17200000002,245393.76559999998,245559.922
768,512,1,True,244927.7604,244886.25,245041.8908,245342.5
768,544,1,True,256105.15106666664,256111.17200000002,256235.0468,256346.32800000004
768,576,1,True,262612.23960000003,262613.82800000004,262677.4376,262752.422
768,608,1,True,269138.2812,269133.906,269224.32800000004,269249.922
768,640,1,True,275743.25519999996,275735.078,275808.8748,275886.09400000004
768,672,1,True,291346.75519999996,291321.25,291444.3436,291576.328
768,704,1,True,301110.5625333333,301090.0,301252.5468,301353.75
768,736,1,True,307422.68226666667,307429.844,307505.9064,307518.67199999996
768,768,1,True,306204.9374666667,306192.57800000004,306274.32800000004,306429.92199999996
768,800,1,True,315789.7396,315766.328,315883.1408,315984.92199999996
768,832,1,True,321812.9844,321772.65599999996,321935.0,321958.594
768,864,1,True,328918.07813333336,328928.82800000004,329005.2812,329248.75
768,896,1,True,336941.9062666667,336922.344,337092.5624,337108.672
768,928,1,True,351041.60413333325,351058.59400000004,351138.0468,351157.65599999996
768,960,1,True,358684.27599999995,358686.172,358808.2968,358922.578
768,992,1,True,367137.39066666656,367131.328,367209.1876,367242.5
768,1024,1,True,366571.9009333334,366568.906,366722.0312,366798.90599999996
768,1024,1,True,366537.23960000003,366547.42199999996,366665.7344,366709.922
768,1088,1,True,385639.8437333333,385616.32800000004,385729.078,385871.172
768,1152,1,True,400378.1406666667,400349.922,400526.25,400539.92199999996
768,1216,1,True,422349.5781333333,422347.5,422446.0,422470.078
768,1280,1,True,429054.55733333336,429018.75,429196.0312,429500.0
800,0,1,True,142541.7604,142487.578,142811.5,142973.906
800,32,1,True,148473.6354666667,148423.594,148630.25,148792.5
800,64,1,True,155744.1406666667,155718.75,155840.14080000002,155981.32799999998
800,96,1,True,162042.17186666664,162042.57799999998,162124.25,162151.328
800,128,1,True,173908.58853333333,173923.594,173966.54679999998,174102.422
800,160,1,True,181993.224,182003.59399999998,182106.7812,182140.156
800,192,1,True,188290.1353333333,188277.5,188368.15600000002,188418.672
800,224,1,True,190441.22400000002,190416.32799999998,190558.1252,190621.40600000002
800,256,1,True,197810.25519999999,197821.25,197893.8436,198011.32799999998
800,288,1,True,204079.07813333336,204070.078,204147.2812,204235.0
800,320,1,True,211105.67706666666,211128.906,211199.8124,211269.92200000002
800,352,1,True,217595.7865333333,217562.422,217708.7188,217747.578
800,384,1,True,234709.64586666666,234702.344,234791.1248,234934.922
800,416,1,True,242384.93226666664,242356.25,242463.5312,242490.0
800,448,1,True,249340.46866666665,249320.0,249440.5312,249512.5
800,480,1,True,249124.66666666666,249112.5,249246.3748,249296.17200000002
800,512,1,True,260660.92706666666,260660.15599999996,260730.25,260735.0
800,544,1,True,267553.42706666666,267565.0,267630.53119999997,267661.32800000004
800,576,1,True,274536.64586666663,274495.0,274680.7656,274831.328
800,608,1,True,281598.36973333335,281578.594,281682.5468,281687.656
800,640,1,True,297614.4062666667,297603.672,297735.4064,297777.422
800,672,1,True,307866.8177333333,307875.0,307930.75,308042.578
800,704,1,True,314384.25,314383.75,314473.2812,314636.328
800,736,1,True,312993.74480000004,312989.844,313103.28119999997,313258.906
800,768,1,True,322940.9374666666,322915.234,323061.5,323116.25
800,800,1,True,329255.6614666667,329242.5,329411.96880000003,329697.5
800,832,1,True,336624.1093333333,336627.57800000004,336756.53119999997,336842.5
800,864,1,True,344908.6197333334,344871.25,345072.82800000004,345106.25
800,896,1,True,359773.32813333336,359774.844,359923.3436,360064.844
800,928,1,True,367761.74999999994,367712.5,367907.9064,368084.844
800,960,1,True,376582.4010666667,376561.25,376660.7032,376722.5
800,992,1,True,375905.80733333336,375875.0,376057.71880000003,376234.92199999996
800,1024,1,True,389698.8958666667,389688.75,389799.9532,389921.094
800,1024,1,True,389716.3229333333,389690.0,389849.2344,389896.17199999996
800,1088,1,True,403027.75,403019.844,403103.75,403175.156
800,1152,1,True,424669.01559999987,424650.15599999996,424712.40640000004,424757.5
800,1216,1,True,442282.9948000001,442283.906,442344.2812,442363.672
832,0,1,True,147742.57293333334,147678.75,148032.7032,148098.906
832,32,1,True,155268.88026666667,155186.328,155480.3752,156241.094
832,64,1,True,161812.29173333335,161730.0,162108.17200000002,162174.844
832,96,1,True,174660.34893333336,174646.094,174721.3124,174817.5
832,128,1,True,183154.09373333334,183143.75,183218.9688,183296.25
832,160,1,True,189764.79160000003,189731.406,189932.6248,190008.984
832,192,1,True,191938.38546666672,191938.672,192049.26559999998,192075.0
832,224,1,True,199996.47400000002,199959.92200000002,200071.98440000002,200450.07799999998
832,256,1,True,206640.53120000003,206627.578,206771.32799999998,206901.25
832,288,1,True,213641.70306666664,213670.234,213765.5156,213768.906
832,320,1,True,220459.10413333334,220457.5,220553.5624,220660.156
832,352,1,True,238038.33333333334,238009.84399999998,238144.37480000002,238171.25
832,384,1,True,246290.7864,246285.156,246416.79679999998,246485.0
832,416,1,True,253345.34893333336,253331.17200000002,253453.25,253549.92200000002
832,448,1,True,253022.5781333334,252998.672,253112.5468,253138.75
832,480,1,True,265092.82293333334,265128.828,265200.71880000003,265312.344
832,512,1,True,272286.8749333333,272246.40599999996,272483.75,272666.32800000004
832,544,1,True,279468.724,279453.67199999996,279543.672,279707.422
832,576,1,True,286696.06253333326,286677.344,286761.9844,287031.25
832,608,1,True,303619.8385333333,303580.07800000004,303754.3124,303958.67199999996
832,640,1,True,314190.13026666676,314168.672,314368.6252,314431.172
832,672,1,True,320960.04679999995,320952.422,321076.1092,321092.34400000004
832,704,1,True,319486.31773333333,319481.172,319559.7968,319694.844
832,736,1,True,329763.2396,329760.07800000004,329859.0312,329912.5
832,768,1,True,336282.0625333334,336268.75,336372.2032,336480.0
832,800,1,True,343943.4636,343946.17199999996,344009.9688,344110.0
832,832,1,True,352595.6562666667,352601.172,352652.3124,352729.92199999996
832,864,1,True,367361.0989333333,367354.84400000004,367476.328,367506.25
832,896,1,True,375663.5208,375657.5,375702.7812,376096.25
832,928,1,True,384772.82293333334,384763.906,384957.0468,384982.578
832,960,1,True,384010.7812,384031.328,384076.07800000004,384181.25
832,992,1,True,398648.38546666666,398586.25,398795.37519999995,399021.328
832,1024,1,True,405223.6614666666,405229.92199999996,405275.75,405336.328
832,1024,1,True,405232.70826666674,405202.656,405344.672,405390.0
832,1088,1,True,421125.90106666664,421154.922,421281.0936,421307.578
832,1152,1,True,444899.7916,444891.406,444966.5468,445087.5
832,1216,1,True,451850.3541333333,451842.5,451909.78119999997,451976.406
864,0,1,True,155031.84893333336,154982.5,155254.5936,155442.5
864,32,1,True,161958.95306666667,161989.92200000002,162045.3436,162702.57799999998
864,64,1,True,177149.57293333334,177115.078,177412.4844,177643.67200000002
864,96,1,True,183959.41666666666,183941.25,184058.25,184131.328
864,128,1,True,190703.16666666666,190673.82799999998,190803.4844,191003.75
864,160,1,True,193069.65626666666,193041.406,193248.75,193365.0
864,192,1,True,200840.34893333333,200828.75,200957.1092,200982.344
864,224,1,True,207635.02600000004,207623.90600000002,207806.7032,207861.17200000002
864,256,1,True,214950.92706666669,214912.422,215030.2032,215216.094
864,288,1,True,222028.16146666667,222007.422,222110.9532,222185.078
864,320,1,True,240427.23959999997,240393.906,240566.5156,240681.172
864,352,1,True,248757.67706666666,248753.906,248844.3752,248923.906
864,384,1,True,256156.70839999994,256183.672,256225.4064,256342.49999999997
864,416,1,True,255945.40626666663,255896.25,256140.6876,256144.99999999997
864,448,1,True,268511.66146666673,268498.672,268635.8436,268639.922
864,480,1,True,275822.1302666667,275816.09400000004,275907.9844,275938.75
864,512,1,True,283294.4896,283281.25,283366.9376,283389.922
864,544,1,True,290866.5417333333,290867.42199999996,290947.0468,290971.094
864,576,1,True,308278.1301333333,308281.25,308396.2812,308428.75
864,608,1,True,319460.14586666663,319457.422,319574.1876,319628.672
864,640,1,True,326337.724,326340.078,326432.46880000003,326452.5
864,672,1,True,324758.67186666664,324726.32800000004,324921.46880000003,325016.17199999996
864,704,1,True,335449.1926666667,335443.75,335497.0468,335667.656
864,736,1,True,342288.6562666667,342297.578,342363.7032,342373.828
864,768,1,True,350179.9114666666,350179.844,350253.07800000004,350370.078
864,800,1,True,359207.026,359206.17199999996,359284.0468,359347.5
864,832,1,True,375223.2812,375211.25,375385.0,375397.65599999996
864,864,1,True,383824.98960000003,383835.0,383885.2656,383912.578
864,896,1,True,393302.09893333336,393288.594,393376.2656,393457.5
864,928,1,True,392578.8229333333,392573.75,392665.2032,392740.078
864,960,1,True,407570.78640000004,407557.656,407682.25,407800.0
864,992,1,True,414435.6458666667,414415.0,414479.0468,414786.094
864,1024,1,True,421978.6250666667,421947.344,422095.5468,422168.75
864,1024,1,True,421989.5677333334,421969.922,422079.96880000003,422148.75
864,1088,1,True,445377.2447999999,445367.5,445456.07800000004,445579.922
864,1152,1,True,464339.3333333333,464342.422,464432.5,464460.07800000004
896,0,1,True,161379.68226666664,161392.656,161500.406,161536.25
896,32,1,True,177181.51039999997,177076.32799999998,177415.4064,177442.5
896,64,1,True,184355.24999999997,184320.234,184522.2812,184576.25
896,96,1,True,191345.34373333337,191350.078,191392.422,191508.82799999998
896,128,1,True,193768.63546666663,193752.5,193863.2812,193972.34399999998
896,160,1,True,201764.82813333333,201768.906,201866.3592,201877.422
896,192,1,True,208842.81253333337,208874.84399999998,209004.5312,209043.75
896,224,1,True,216385.33333333328,216373.672,216462.23440000002,216813.672
896,256,1,True,223687.2656,223676.17200000002,223811.2812,223967.34399999998
896,288,1,True,242777.8281333333,242753.672,242856.70320000002,242913.75
896,320,1,True,251415.21866666665,251411.328,251518.0312,251546.25
896,352,1,True,259041.19786666663,259033.75,259132.29679999998,259178.98400000003
896,384,1,True,258760.7656,258756.25000000003,258921.93759999998,258983.75
896,416,1,True,271820.86453333334,271807.578,271865.828,272022.5
896,448,1,True,279463.224,279462.422,279572.03119999997,279605.0
896,480,1,True,287389.31773333333,287366.25,287505.15640000004,287612.578
896,512,1,True,295012.22919999994,295017.422,295134.5468,295172.42199999996
896,544,1,True,313098.7708,313075.07800000004,313168.0156,313217.422
896,576,1,True,324698.82293333334,324714.84400000004,324792.46880000003,324865.0
896,608,1,True,331901.6614666667,331891.328,332057.0312,332074.922
896,640,1,True,330247.16146666673,330228.672,330363.9376,330395.0
896,672,1,True,341313.65626666666,341276.17199999996,341508.2344,341731.406
896,704,1,True,348374.24480000004,348376.25,348467.78119999997,348649.922
896,736,1,True,356632.67186666664,356615.0,356778.5,356901.328
896,768,1,True,365985.51039999997,365960.0,366086.9532,366346.25
896,800,1,True,382542.8437333333,382542.34400000004,382657.3592,382734.92199999996
896,832,1,True,391505.03640000004,391482.5,391633.9532,391692.656
896,864,1,True,401320.40106666664,401326.328,401405.9688,401418.75
896,896,1,True,400673.5312,400654.922,400736.828,401106.25
896,928,1,True,416186.1562666667,416217.422,416323.04679999995,416372.42199999996
896,960,1,True,423219.6406666666,423206.17199999996,423331.6564,423413.516
896,992,1,True,431077.79159999994,431003.75,431284.9844,431585.0
896,1024,1,True,440238.0,440236.40599999996,440409.9064,440477.578
896,1024,1,True,440254.46359999996,440253.828,440342.1876,440379.844
896,1088,1,True,465842.1614666667,465838.75,465948.7656,466022.5
896,1152,1,True,473434.3177333333,473431.094,473557.0,473576.25
928,0,1,True,174776.31773333336,174749.922,174863.1876,174951.25
928,32,1,True,184117.3645333333,184122.65600000002,184232.48440000002,184245.078
928,64,1,True,191364.22386666667,191353.75,191467.3748,191573.82799999998
928,96,1,True,193821.77079999997,193812.578,193873.2968,193908.672
928,128,1,True,202366.54693333333,202368.594,202583.6876,202622.5
928,160,1,True,209527.61453333328,209521.40600000002,209632.6248,209864.92200000002
